Timestamp,Elevation,Azimuth,WS600 Temperature,G-1 Temperature,G-2 Temperature,D2 Temperature,External Temperature,WS600 Pressure,G-1 Pressure,G-2 Pressure,D2 Pressure,External Pressure,WS600 Humidity,G-1 Humidity,G-2 Humidity,External Humidity,Dew Point,External Dew Point,Wind Speed,External Wind Speed,Precipitation,Precipitation Type,SMP21 GHI,G-1 GHI,SMP21 DHI,SHP1 DNI,D2 DNI,SMP21 GTI,G-2 GTI,O3
2019-11-09 09:00:00,20.232916666666668,140.65914999999995,0.7316833333333327,1.9731666666666667,1.746,1.078716666666667,-1.0,100.60733333333336,100.62153333333335,100.76001666666662,100.52099999999999,98.96519407894736,58.94603333333334,53.54734999999998,50.27283333333334,69.0,-6.386083333333334,-6.0,3.1468666666666665,4.0,0.0,,64.19156666666666,64.69183333333334,64.10095,0.0,0.0,47.44211666666669,48.21916666666665,0.0
2019-11-09 10:00:00,26.02518333333334,154.9308333333333,1.2155833333333328,2.5557166666666666,2.3240499999999993,1.7401833333333336,0.0,100.53881666666668,100.54765000000002,100.69091666666667,100.4546166666667,98.87186842105264,59.22053333333335,53.442083333333336,50.19806666666667,69.0,-5.876650000000001,-5.0,3.325733333333333,4.0,0.0,,113.1474333333333,113.7893333333333,113.05048333333333,0.0,0.0,86.2768833333333,87.31733333333337,0.0
2019-11-09 11:00:00,29.2341,170.7009666666667,1.8278166666666662,3.2298666666666658,3.004483333333333,2.5005833333333327,0.0,100.43448333333335,100.44231666666671,100.58296666666668,100.35430000000001,98.80520723684211,60.59830000000003,53.87656666666668,50.58123333333333,69.0,-4.987716666666666,-5.0,3.0387999999999997,5.0,0.0,,118.91299999999998,119.06299999999997,118.63270000000006,0.19013333333333335,0.23766666666666666,92.70326666666665,93.49633333333333,0.0
2019-11-09 12:00:00,29.428166666666673,187.1336333333333,2.9511333333333325,4.224216666666667,4.00075,3.4264833333333327,2.0,100.29716666666667,100.29896666666666,100.44215,100.21949999999994,98.69854934210527,59.53511666666668,53.91751666666668,50.509000000000015,60.0,-4.159983333333332,-5.0,3.9459333333333335,8.0,0.0,,118.28566666666666,118.64816666666667,118.03265,0.0,0.0,90.95941666666664,91.87100000000002,0.0
2019-11-09 13:00:00,26.578533333333322,203.04245000000003,3.365066666666668,4.627383333333332,4.405966666666667,3.6811333333333334,2.0,100.19266666666665,100.18990000000001,100.33563333333333,100.11415000000001,98.5652269736842,58.554916666666635,53.11530000000001,49.865966666666665,65.0,-3.999416666666668,-4.0,4.197583333333333,11.0,0.0,,92.19405,92.99666666666667,91.97403333333335,0.0,0.0,72.8047,74.02233333333332,0.0
2019-11-09 14:00:00,21.07566666666667,217.5203333333333,3.593933333333329,4.8306499999999994,4.61435,3.8532500000000005,2.0,100.15009999999998,100.14785,100.29110000000004,100.07093333333334,98.49856578947369,58.030816666666695,52.811399999999985,49.64266666666667,65.0,-3.8794666666666657,-4.0,4.439233333333334,7.0,0.0,,54.10016666666668,54.76183333333334,53.864749999999994,0.0,0.0,42.589000000000006,43.483166666666655,0.0
2019-11-09 15:00:00,13.529133333333341,230.29095,3.737800000000001,4.86505,4.656999999999998,3.827416666666666,2.0,100.13760000000002,100.1372166666667,100.27963333333332,100.05819999999996,98.49856578947369,58.1988,52.87461666666665,49.755549999999985,65.0,-3.732666666666666,-4.0,4.40515,9.0,0.0,,23.223066666666668,23.858999999999995,22.952666666666673,0.0,0.0,18.18323333333333,18.982333333333337,0.0
2019-11-09 16:00:00,4.656616666666666,241.58248333333333,3.8561333333333354,4.933583333333334,4.728883333333332,3.901266666666667,2.0,100.12493333333333,100.1254,100.26613333333343,100.0445833333333,98.49856578947369,58.87601666666667,53.39238333333335,50.26635000000004,65.0,-3.4755333333333334,-4.0,4.203566666666666,6.0,0.0,,11.780766666666667,12.25,11.459000000000005,0.0,0.0,9.017750000000001,9.624499999999994,0.0
2019-11-09 17:00:00,-5.383916666666667,251.86631666666665,3.8788666666666716,4.9316666666666675,4.7278166666666674,3.9668833333333335,2.0,100.11838333333334,100.12110000000003,100.26,100.04425,98.47190131578948,59.215783333333334,53.61643333333333,50.51966666666665,65.0,-3.3816666666666686,-4.0,3.8248999999999995,6.0,0.0,,0.23829999999999998,0.09183333333333334,0.19036666666666666,0.0,0.0,0.14826666666666663,0.07516666666666666,0.0
2019-11-09 18:00:00,-16.216649999999998,261.71453333333335,3.7788666666666657,4.7223999999999995,4.531533333333333,3.7302000000000004,2.0,100.09088333333337,100.09326666666672,100.23226666666666,100.0142,98.47190131578948,59.917099999999984,54.163633333333344,51.06345000000001,65.0,-3.306599999999997,-4.0,3.790483333333334,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
