Timestamp,WS600 Temperature,External Temperature,WS600 pressure,External Pressure,WS600 Humidity,External Humidity,Dew Point,External Dew Point,Wind Speed,External Wind Speed,Precipitation,SMP21 GHI max,G-1 GHI max,SMP21 GHI mean,G-1 GHI mean,SMP21 DHI max,SMP21 DHI mean,SHP1 DNI max,D2 DNI max,SHP1 DNI mean,D2 DNI mean,SMP21 GTI max,G-2 GTI max,SMP21 GTI mean,G-2 GTI mean,O3 max,O3 nasa
2019-09-29,13.478972610640303,12.375,101.38071558380415,99.85567639802629,73.85078016713747,81.875,8.817962782485871,9.208333333333334,4.075166960922788,7.041666666666667,0.6809999999999832,500.95509999999973,491.2371666666668,113.44405625,111.69762500000002,385.8473833333333,98.16943541666666,161.66091666666665,163.21999999999997,22.94435625,23.10631944444445,551.6188999999999,550.1511666666668,110.72637986111111,110.27336805555557,45.1,277
2019-09-30,15.032118714689267,13.875,100.75205294256118,99.27961266447367,80.41199709274953,86.20833333333333,11.653581638418077,11.541666666666666,3.146945863599677,5.666666666666667,1.4461355932203603,374.2570499999999,369.80966666666666,79.44477777777776,78.59557638888889,369.66213333333314,79.103425,26.123416666666667,6.101833333333333,1.3536798611111112,0.49958333333333343,333.43745,332.3118333333333,66.12752708333333,65.97498611111112,0.0,273
2019-10-01,22.102619444444446,20.625,99.9434082156309,98.59411348684212,82.04463489877591,86.125,18.46082809557439,17.875,2.6784624046204306,4.375,18.74600000000001,669.9958,653.7678333333334,130.80720516713748,128.46565972222223,252.64846666666674,48.32650827448211,736.4753000000001,736.8226666666669,150.89076388888893,151.5740833333334,919.6526333333334,910.7760000000001,176.39015402542375,175.80099305555555,254.68333333333334,268
2019-10-02,15.840904696327685,15.304347826086957,100.06737415254237,98.5930507723112,92.58123121468925,96.08695652173913,14.610506862052729,14.652173913043478,2.9581104284369104,5.130434782608695,11.44599999999997,100.15505000000002,105.2293333333333,23.364142361111117,25.368201388888888,100.82383333333334,23.851659722222223,0.0,0.0,0.0,0.0,79.39753333333331,82.96633333333332,18.519172916666665,19.69354166666667,0.0,280
2019-10-03,12.144172520942922,11.041666666666666,100.2007365380869,98.69743832236843,86.40263022152412,92.25,9.89806281779661,9.75,4.009120986346516,5.458333333333333,2.5540000000000305,199.27315000000002,197.27333333333337,45.681002777777785,45.62153472222223,199.4104666666667,45.63429233757063,0.0,0.0,0.0,0.0,140.05898333333334,140.0685,32.82551319444445,33.20767361111111,0.0,252
2019-10-04,10.019341137005652,8.75,101.21844982344629,99.61791817434208,73.60033704096044,80.91666666666667,5.4029637594161946,5.541666666666667,2.057886322975518,4.0,0.21184745762709783,286.5154666666668,283.7711666666667,96.33625416666666,95.79057638888888,265.3980333333333,80.51906597222222,554.8533499999999,551.0153333333334,56.32266388888888,55.943638888888906,332.6946500000002,335.57816666666673,93.78312430555557,94.64578472222222,166.4,259
2019-10-05,9.541755598983704,8.608695652173912,101.13382014781804,99.5663040617849,75.66099537957011,81.6086956521739,5.30364297154036,5.478260869565218,3.0587998410133355,5.478260869565218,0.410000000000025,675.9733166666665,671.6651666666666,190.2463333333333,188.80852083333335,179.93211666666664,47.71001388888889,883.4647833333332,884.0608333333333,272.82835138888885,273.55602777777773,952.2359833333335,961.2713333333332,274.36660416666666,276.4713888888889,283.85,282
2019-10-06,16.405257156308853,15.208333333333334,100.24884909369113,98.80854029605264,76.85099526836157,84.16666666666667,12.22232006826742,12.458333333333334,2.367949111143581,5.0,4.517999999999972,413.10374999999993,406.9585000000001,97.20019487994348,95.80376388888891,344.3198833333334,74.58768163841808,490.9078499999998,494.01133333333314,50.73466666666665,51.439180555555545,464.43981666666656,466.5586666666667,106.02562588276834,106.68424305555556,210.5,294
2019-10-07,14.521130437853103,13.083333333333334,100.58807675376653,99.09962746710526,64.34785200094163,76.08333333333333,7.620035440207155,8.708333333333334,1.914633745291902,2.9166666666666665,0.0,350.67718333333346,342.58116666666666,102.81869375000002,100.81267361111107,327.78493333333336,97.11672291666666,176.63265000000004,169.01700000000002,18.076670833333335,17.884874999999997,327.7940999999999,322.9028333333334,94.4436215277778,93.75375694444445,13.433333333333334,285
2019-10-08,11.607207615348399,11.208333333333334,101.19779596280603,99.65958141447372,79.73788027306966,80.95833333333333,8.096260687382296,7.916666666666667,1.8988208275417457,3.5833333333333335,0.10199999999997544,670.4448499999997,664.6961666666667,185.93405277777777,184.31382638888888,152.5775333333333,36.81588611111111,875.965066666667,879.7563333333334,303.66019166666666,307.0513541666666,1007.54625,1013.222666666667,285.66474305555556,287.4967638888889,311.35,292
