Timestamp,Elevation (deg),Azimuth (deg),WS600 Ambient Temperature (C),G-1 Ambient Temperature (C),G-2 Ambient Temperature (C),D2 Ambient Temperature (C),WS600 Ambient Pressure (kPa),G-1 Ambient Pressure (kPa),G-2 Ambient Pressure (kPa),D2 Ambient Pressure (kPa),WS600 Ambient Humidity (%),G-1 Ambient Humidity (%),G-2 Ambient Humidity (%),WS600 Dew Point (C),WS600 Wind Speed (m/s),WS600 Wind Direction (deg),WS600 Precipitation (mm),WS600 Precipitation Type,SMP21 GHI (W/m2),G-1 GHI (W/m2),SMP21 DHI (W/m2),SHP1 DNI (W/m2),D2 DNI (W/m2),SMP21 GTI (W/m2),G-2 GTI (W/m2),SGR4 IR (W/m2),O3 (DU),H2O (mm),AOD 368 nm,AOD 412 nm,AOD 500 nm,AOD 675 nm,AOD 862 nm,AOD 1024 nm
2019-12-16 00:10:00,-70.011,356.65,-3.5,-2.865,-3.092,-3.594,100.814,100.851,100.988,100.701,72.855,63.942,60.025,-7.67,0.903,228.112,54.03,0,-0.805,-1,-1.2,-1.3,-1,-0.793,-1,237.317,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:11:00,-70.021,357.321,-3.465,-2.862,-3.085,-3.591,100.82,100.85,100.99,100.699,72.575,64,60.092,-7.695,0.885,239.23,54.03,0,-0.8,-1,-1.2,-1.3,-1,-0.737,-1,237.287,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:12:00,-70.028,357.992,-3.365,-2.852,-3.078,-3.595,100.816,100.85,100.987,100.696,72.655,64,60.1,-7.535,1.015,241.19,54.03,0,-0.8,-1,-1.2,-1.3,-1,-0.74,-1,237.195,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:13:00,-70.033,358.664,-3.335,-2.847,-3.072,-3.592,100.806,100.849,100.982,100.695,71.85,63.975,60.1,-7.67,1.007,236.268,54.03,0,-0.8,-1,-1.202,-1.3,-1,-0.757,-1,237.23,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:14:00,-70.037,359.336,-3.365,-2.842,-3.06,-3.592,100.8,100.848,100.98,100.696,71.305,63.95,60.1,-7.765,0.947,236.317,54.03,0,-0.8,-1,-1.2,-1.3,-1,-0.743,-1,237.205,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:15:00,-70.038,0.009,-3.3,-2.84,-3.059,-3.588,100.804,100.843,100.979,100.692,71.605,64,60.1,-7.7,0.885,223.303,54.03,0,-0.8,-1,-1.2,-1.3,-1,-0.8,-1,237.357,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:16:00,-70.037,0.681,-3.335,-2.836,-3.06,-3.597,100.81,100.841,100.98,100.689,71.905,64,60.108,-7.7,1.025,222.853,54.03,0,-0.8,-1,-1.2,-1.3,-1,-0.8,-1,237.807,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:17:00,-70.033,1.353,-3.435,-2.838,-3.063,-3.594,100.81,100.84,100.98,100.692,72.24,64.108,60.217,-7.7,1.183,219.938,54.03,0,-0.828,-1,-1.2,-1.3,-1,-0.8,-1,238.703,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:18:00,-70.028,2.025,-3.5,-2.85,-3.071,-3.598,100.806,100.842,100.98,100.692,72.535,64.258,60.333,-7.735,1.2,218.395,54.03,0,-0.89,-1,-1.2,-1.3,-1,-0.8,-1,240.157,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:19:00,-70.021,2.697,-3.5,-2.86,-3.082,-3.601,100.804,100.848,100.979,100.692,72.6,64.375,60.458,-7.8,1.19,221.17,54.03,0,-0.8,-1,-1.198,-1.3,-1,-0.8,-1,241.43,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:20:00,-70.011,3.368,-3.5,-2.86,-3.088,-3.599,100.81,100.85,100.982,100.698,72.775,64.5,60.592,-7.73,0.958,225.292,54.03,0,-0.8,-1,-1.122,-1.3,-1,-0.738,-1,242.427,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:21:00,-69.999,4.038,-3.5,-2.861,-3.086,-3.601,100.81,100.85,100.984,100.699,72.89,64.492,60.633,-7.67,0.852,223.853,54.03,0,-0.745,-1,-1.1,-1.3,-1,-0.7,-1,242.872,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:22:00,-69.986,4.708,-3.5,-2.856,-3.08,-3.602,100.814,100.85,100.985,100.695,72.745,64.575,60.708,-7.73,0.838,225.163,54.03,0,-0.7,-1,-1.1,-1.3,-1,-0.7,-1,243.3,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:23:00,-69.97,5.376,-3.5,-2.852,-3.077,-3.601,100.816,100.851,100.982,100.696,73.305,64.675,60.8,-7.565,0.788,229.943,54.03,0,-0.7,-1,-1.092,-1.3,-1,-0.7,-1,244.242,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:24:00,-69.951,6.044,-3.465,-2.842,-3.068,-3.589,100.81,100.851,100.986,100.699,73.325,64.825,60.858,-7.5,0.76,230.658,54.03,0,-0.648,-1,-1.073,-1.295,-1,-0.63,-1,245.44,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:25:00,-69.931,6.711,-3.365,-2.826,-3.055,-3.581,100.81,100.85,100.988,100.699,73.035,64.908,60.917,-7.465,0.623,235.228,54.03,0,-0.6,-1,-1,-1.3,-1,-0.6,-1,246.485,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:26:00,-69.909,7.376,-3.23,-2.804,-3.042,-3.568,100.81,100.85,100.988,100.7,72.855,64.933,60.925,-7.365,0.5,258.335,54.03,0,-0.6,-1,-1,-1.238,-1,-0.6,-1,247.243,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:27:00,-69.885,8.04,-3.065,-2.79,-3.028,-3.56,100.806,100.85,100.988,100.7,72.12,64.875,60.9,-7.335,0.495,250.475,54.03,0,-0.6,-1,-1,-1.2,-1,-0.6,-1,247.613,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:28:00,-69.858,8.703,-2.965,-2.777,-3.014,-3.55,100.804,100.85,100.987,100.698,71.32,64.8,60.9,-7.435,0.573,228.563,54.03,0,-0.6,-1,-1,-1.2,-1,-0.6,-1,247.845,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:29:00,-69.83,9.364,-2.97,-2.766,-3.002,-3.536,100.81,100.85,100.989,100.701,70.73,64.808,60.892,-7.57,0.618,210.38,54.03,0,-0.6,-1,-0.957,-1.2,-1,-0.6,-1,247.787,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:30:00,-69.799,10.023,-3.135,-2.757,-2.991,-3.523,100.81,100.85,100.989,100.698,70.845,64.775,60.858,-7.7,0.453,137.92,54.03,0,-0.548,-1,-0.892,-1.2,-1,-0.507,-1,247.748,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:31:00,-69.766,10.68,-3.235,-2.741,-2.979,-3.503,100.806,100.85,100.986,100.7,71.405,64.692,60.8,-7.7,0,0,54.03,0,-0.6,-1,-0.853,-1.2,-1,-0.5,-1,247.917,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:32:00,-69.732,11.336,-3.335,-2.732,-2.976,-3.492,100.804,100.85,100.989,100.698,71.635,64.617,60.742,-7.735,0,0,54.03,0,-0.6,-1,-0.827,-1.2,-1,-0.5,-1,248.497,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:33:00,-69.695,11.989,-3.435,-2.734,-2.982,-3.492,100.814,100.85,100.989,100.696,71.84,64.542,60.692,-7.8,0.195,82.02,54.03,0,-0.697,-1,-0.925,-1.2,-1,-0.597,-1,248.547,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:34:00,-69.656,12.641,-3.465,-2.751,-2.999,-3.492,100.816,100.85,100.982,100.7,72.345,64.508,60.667,-7.73,0.12,86.7,54.03,0,-0.7,-1,-1,-1.2,-1,-0.6,-1,247.813,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:35:00,-69.615,13.29,-3.4,-2.772,-3.018,-3.497,100.81,100.85,100.982,100.698,72.975,64.5,60.683,-7.565,0.505,214.21,54.03,0,-0.7,-1,-1,-1.2,-1,-0.603,-1,246.667,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:36:00,-69.572,13.936,-3.435,-2.795,-3.046,-3.498,100.814,100.85,100.98,100.697,73.51,64.6,60.692,-7.5,0.74,234.317,54.03,0,-0.775,-1,-1,-1.2,-1,-0.69,-1,245.742,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:37:00,-69.528,14.581,-3.5,-2.816,-3.066,-3.496,100.816,100.85,100.98,100.698,74.005,64.675,60.8,-7.465,0.99,235.44,54.03,0,-0.708,-1,-1,-1.198,-1,-0.65,-1,245.588,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:38:00,-69.481,15.223,-3.5,-2.834,-3.084,-3.502,100.81,100.85,100.981,100.698,74.2,64.858,60.967,-7.4,1.018,243.053,54.03,0,-0.785,-1,-1.1,-1.11,-1,-0.695,-1,245.928,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:39:00,-69.432,15.862,-3.5,-2.862,-3.109,-3.515,100.806,100.85,100.985,100.699,74.27,65.033,61.142,-7.4,0.817,251.977,54.03,0,-0.8,-1,-1.17,-1.1,-1,-0.7,-1,246.503,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:40:00,-69.381,16.498,-3.535,-2.888,-3.141,-3.522,100.807,100.859,100.987,100.701,74.365,65.158,61.267,-7.435,0.898,236.882,54.03,0,-0.8,-1,-1.2,-1.1,-1,-0.728,-1,246.672,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:41:00,-69.329,17.132,-3.6,-2.92,-3.172,-3.521,100.816,100.858,100.99,100.705,74.545,65.292,61.392,-7.465,0.623,236.145,54.03,0,-0.855,-1,-1.2,-1.1,-1,-0.8,-1,246.693,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:42:00,-69.274,17.763,-3.6,-2.955,-3.208,-3.538,100.81,100.852,100.982,100.7,75.105,65.3,61.4,-7.363,0.71,255.34,54.03,0,-0.865,-1,-1.2,-1.1,-1,-0.8,-1,246.755,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:43:00,-69.218,18.391,-3.565,-2.989,-3.239,-3.548,100.81,100.85,100.98,100.695,75.265,65.3,61.5,-7.263,0.76,246.935,54.03,0,-0.8,-1,-1.2,-1.1,-1,-0.8,-1,246.665,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:44:00,-69.16,19.015,-3.535,-3.012,-3.263,-3.549,100.81,100.85,100.982,100.698,75.2,65.342,61.508,-7.237,0.913,244.127,54.03,0,-0.8,-1,-1.16,-1.1,-1,-0.8,-1,246.517,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:45:00,-69.099,19.637,-3.6,-3.032,-3.288,-3.555,100.81,100.852,100.982,100.699,75.095,65.45,61.6,-7.373,0.842,227.138,54.03,0,-0.783,-1,-1.1,-1.1,-1,-0.732,-1,246.815,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:46:00,-69.037,20.256,-3.6,-3.046,-3.305,-3.567,100.81,100.855,100.986,100.701,75.04,65.558,61.65,-7.463,0.665,230.255,54.03,0,-0.762,-1,-1.1,-1.102,-1,-0.7,-1,247.055,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:47:00,-68.973,20.871,-3.565,-3.057,-3.314,-3.57,100.814,100.858,100.989,100.702,75.37,65.617,61.742,-7.327,0.48,237.252,54.03,0,-0.707,-1,-1.1,-1.122,-1,-0.7,-1,247.363,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:48:00,-68.908,21.483,-3.43,-3.068,-3.32,-3.57,100.82,100.86,100.99,100.708,75.43,65.733,61.842,-7.163,0.538,238.468,54.03,0,-0.7,-1,-1.092,-1.113,-1,-0.7,-1,247.597,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:49:00,-68.84,22.092,-3.265,-3.073,-3.328,-3.581,100.816,100.862,100.99,100.703,75.055,65.85,61.925,-7.1,0.707,233.463,54.03,0,-0.7,-1,-1.003,-1.177,-1,-0.7,-1,247.888,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:50:00,-68.771,22.697,-3.2,-3.082,-3.332,-3.576,100.814,100.861,100.99,100.71,74.747,65.9,62,-7.063,0.74,236.83,54.03,0,-0.688,-1,-1.033,-1.105,-1,-0.657,-1,248.243,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:51:00,-68.7,23.299,-3.305,-3.088,-3.332,-3.573,100.82,100.861,100.993,100.712,74.78,65.983,62.05,-7.147,0.753,227.907,54.03,0,-0.637,-1,-1,-1.178,-1,-0.6,-1,248.752,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:52:00,-68.627,23.897,-3.535,-3.091,-3.332,-3.583,100.82,100.863,100.999,100.712,74.803,66.083,62.108,-7.363,0.815,236.693,54.03,0,-0.617,-1,-1,-1.173,-1,-0.6,-1,249.218,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:53:00,-68.552,24.492,-3.565,-3.088,-3.331,-3.591,100.82,100.868,100.999,100.712,75.353,66.233,62.217,-7.263,0.823,230.417,54.03,0,-0.6,-1,-0.975,-1.112,-1,-0.6,-1,249.34,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:54:00,-68.476,25.083,-3.535,-3.088,-3.327,-3.599,100.82,100.861,100.998,100.712,75.135,66.3,62.3,-7.273,0.947,225.002,54.03,0,-0.6,-1,-0.995,-1.16,-1,-0.6,-1,249.557,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:55:00,-68.398,25.67,-3.67,-3.089,-3.328,-3.611,100.824,100.866,100.998,100.71,75.42,66.425,62.35,-7.4,1.068,225.033,54.03,0,-0.6,-1,-0.993,-1.1,-1,-0.6,-1,249.99,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:56:00,-68.319,26.254,-3.835,-3.098,-3.333,-3.619,100.826,100.863,100.994,100.712,76.093,66.575,62.467,-7.4,1.193,223.373,54.03,0,-0.6,-1,-0.977,-1.112,-1,-0.6,-1,250.753,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:57:00,-68.237,26.834,-3.935,-3.111,-3.348,-3.627,100.82,100.862,100.996,100.712,76.563,66.683,62.575,-7.437,1.162,224.135,54.03,0,-0.6,-1,-0.995,-1.105,-1,-0.6,-1,251.822,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:58:00,-68.154,27.41,-4,-3.124,-3.362,-3.643,100.82,100.86,100.996,100.71,76.757,66.742,62.658,-7.463,1.205,218.055,54.03,0,-0.6,-1,-0.947,-1.15,-1,-0.6,-1,252.628,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 00:59:00,-68.07,27.982,-3.965,-3.138,-3.374,-3.651,100.824,100.861,100.992,100.712,77.603,66.8,62.733,-7.327,0.955,231.095,54.03,0,-0.573,-1,-0.9,-1.2,-1,-0.573,-1,253.665,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:00:00,-67.984,28.551,-3.9,-3.14,-3.381,-3.662,100.826,100.86,100.99,100.709,78.117,66.9,62.792,-7.2,1.107,234.392,54.03,0,-0.5,-1,-0.9,-1.182,-1,-0.5,-1,254.628,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:01:00,-67.896,29.116,-3.9,-3.141,-3.379,-3.668,100.82,100.858,100.99,100.708,77.653,66.9,62.808,-7.237,0.925,236.382,54.03,0,-0.5,-1,-0.9,-1.102,-1,-0.5,-1,255.368,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:02:00,-67.807,29.676,-3.9,-3.139,-3.372,-3.669,100.816,100.853,100.99,100.702,77.62,66.867,62.875,-7.263,0.83,225.773,54.03,0,-0.5,-1,-0.815,-1.102,-1,-0.5,-1,256.09,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:03:00,-67.716,30.233,-3.9,-3.14,-3.374,-3.672,100.814,100.85,100.99,100.703,78.11,66.9,62.9,-7.163,0.83,228.788,54.03,0,-0.5,-1,-0.8,-1.102,-1,-0.498,-1,257.017,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:04:00,-67.623,30.786,-3.9,-3.142,-3.374,-3.675,100.82,100.855,100.99,100.702,78.3,66.892,62.892,-7.137,0.978,221.713,54.03,0,-0.5,-1,-0.8,-1.1,-1,-0.5,-1,258.07,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:05:00,-67.529,31.336,-3.937,-3.149,-3.383,-3.69,100.82,100.86,100.992,100.708,78.483,66.842,62.892,-7.163,0.94,222.57,54.03,0,-0.5,-1,-0.8,-1.1,-1,-0.5,-1,259.047,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:06:00,-67.434,31.881,-4,-3.158,-3.385,-3.702,100.82,100.86,100.998,100.708,78.763,66.9,62.9,-7.137,1.04,225.865,54.03,0,-0.432,-1,-0.785,-1.1,-1,-0.472,-1,259.397,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:07:00,-67.337,32.422,-4,-3.161,-3.392,-3.707,100.82,100.86,100.996,100.712,78.7,66.9,62.917,-7.2,1.038,227.597,54.03,0,-0.402,-1,-0.745,-1.1,-1,-0.435,-1,259.01,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:08:00,-67.239,32.959,-4.037,-3.162,-3.391,-3.711,100.82,100.86,100.992,100.707,78.407,66.958,63,-7.273,1.057,228.455,54.03,0,-0.398,-1,-0.743,-1.1,-1,-0.4,-1,258.6,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:09:00,-67.139,33.492,-4.1,-3.16,-3.388,-3.713,100.816,100.854,100.991,100.706,77.753,67.008,63.042,-7.437,0.953,224.195,54.03,0,-0.39,-1,-0.737,-1.1,-1,-0.4,-1,258.465,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:10:00,-67.038,34.022,-4.1,-3.156,-3.382,-3.718,100.814,100.856,100.99,100.702,77.537,67.15,63.1,-7.463,0.933,236.052,54.03,0,-0.395,-1,-0.728,-1.093,-1,-0.4,-1,258.577,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:11:00,-66.936,34.547,-4.063,-3.152,-3.38,-3.702,100.82,100.854,100.99,100.706,77.82,67.2,63.1,-7.327,0.783,236.478,54.03,0,-0.368,-1,-0.7,-1.08,-1,-0.4,-1,259.255,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:12:00,-66.832,35.068,-3.963,-3.145,-3.37,-3.698,100.816,100.858,100.99,100.702,78.017,67.2,63.192,-7.237,0.69,230.213,54.03,0,-0.3,-1,-0.7,-1.1,-1,-0.388,-1,260.205,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:13:00,-66.727,35.586,-3.9,-3.134,-3.36,-3.693,100.81,100.857,100.99,100.702,77.517,67.267,63.2,-7.3,0.7,230.07,54.03,0,-0.3,-1,-0.7,-1.1,-1,-0.303,-1,261.273,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:14:00,-66.62,36.099,-3.827,-3.12,-3.348,-3.687,100.81,100.856,100.991,100.702,77.09,67.375,63.267,-7.227,0.607,239.927,54.03,0,-0.3,-1,-0.7,-1.067,-1,-0.3,-1,262.237,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:15:00,-66.512,36.609,-3.663,-3.102,-3.337,-3.672,100.814,100.859,100.99,100.702,76.607,67.408,63.3,-7.137,0.75,244.645,54.03,0,-0.278,-1,-0.63,-1,-1,-0.3,-1,262.742,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:16:00,-66.403,37.114,-3.637,-3.084,-3.321,-3.66,100.816,100.86,100.99,100.699,75.807,67.542,63.3,-7.273,0.725,232.167,54.03,0,-0.225,-1,-0.6,-1.003,-1,-0.3,-1,262.95,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:17:00,-66.293,37.616,-3.7,-3.073,-3.308,-3.651,100.81,100.852,100.99,100.698,75.263,67.55,63.342,-7.4,0.768,228.805,54.03,0,-0.23,-1,-0.6,-1.018,-1,-0.298,-1,263.232,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:18:00,-66.181,38.113,-3.663,-3.06,-3.302,-3.635,100.81,100.85,100.989,100.698,75.567,67.458,63.375,-7.327,0.568,254.693,54.03,0,-0.202,-1,-0.6,-1,-1,-0.247,-1,263.583,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:19:00,-66.068,38.607,-3.527,-3.048,-3.28,-3.611,100.81,100.85,100.988,100.701,75.76,67.3,63.342,-7.2,0.622,245.138,54.03,0,-0.2,-1,-0.578,-1,-1,-0.275,-1,264.122,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:20:00,-65.954,39.097,-3.363,-3.03,-3.267,-3.597,100.81,100.853,100.989,100.697,74.597,67.175,63.267,-7.237,0.75,245.87,54.03,0,-0.197,-1,-0.5,-1,-1,-0.2,-1,265.27,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:21:00,-65.839,39.583,-3.337,-3.02,-3.251,-3.585,100.81,100.854,100.986,100.699,73.863,67.033,63.183,-7.337,0.73,241.81,54.03,0,-0.2,-1,-0.505,-0.997,-1,-0.2,-1,266.798,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:22:00,-65.722,40.065,-3.327,-3.014,-3.243,-3.575,100.806,100.852,100.985,100.698,74.057,66.925,63.1,-7.29,0.758,250.277,54.03,0,-0.2,-1,-0.6,-0.912,-1,-0.2,-1,268.033,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:23:00,-65.604,40.543,-3.237,-3.012,-3.24,-3.562,100.804,100.851,100.985,100.7,74.353,66.892,63.05,-7.173,0.813,248.272,54.03,0,-0.2,-1,-0.6,-0.9,-1,-0.203,-1,268.81,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:24:00,-65.486,41.017,-3.337,-3.013,-3.238,-3.556,100.81,100.852,100.986,100.698,74.32,66.775,62.975,-7.263,0.8,236.87,54.03,0,-0.2,-1,-0.6,-0.9,-1,-0.2,-1,269.17,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:25:00,-65.366,41.488,-3.473,-3.012,-3.237,-3.536,100.806,100.851,100.985,100.701,74.663,66.7,62.9,-7.31,0.787,232.232,54.03,0,-0.175,-1,-0.518,-0.9,-1,-0.2,-1,269.152,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:26:00,-65.244,41.955,-3.6,-3.01,-3.23,-3.526,100.804,100.852,100.987,100.698,75.04,66.692,62.9,-7.427,0.665,237.333,54.03,0,-0.112,-1,-0.5,-0.9,-1,-0.2,-1,268.947,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:27:00,-65.122,42.418,-3.6,-3.005,-3.228,-3.51,100.806,100.852,100.985,100.7,75.8,66.7,62.9,-7.263,0.848,242.112,54.03,0,-0.115,-1,-0.5,-0.9,-1,-0.2,-1,269.097,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:28:00,-64.999,42.877,-3.563,-3.001,-3.221,-3.51,100.804,100.85,100.986,100.695,75.91,66.717,62.9,-7.163,0.825,251.34,54.03,0,-0.1,-1,-0.5,-0.9,-1,-0.2,-1,269.383,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-16 01:29:00,-64.875,43.332,-3.5,-2.995,-3.216,-3.493,100.806,100.849,100.98,100.691,76.21,66.7,62.9,-7.1,0.77,243.575,54.03,0,-0.128,-1,-0.5,-0.9,-1,-0.2,-1,269.52,-1,-1,-1,-1,-1,-1,-1,-1
