Timestamp,Elevation (deg),Azimuth (deg),WS600 Ambient Temperature (C),G-1 Ambient Temperature (C),G-2 Ambient Temperature (C),D2 Ambient Temperature (C),WS600 Ambient Pressure (kPa),G-1 Ambient Pressure (kPa),G-2 Ambient Pressure (kPa),D2 Ambient Pressure (kPa),WS600 Ambient Humidity (%),G-1 Ambient Humidity (%),G-2 Ambient Humidity (%),WS600 Dew Point (C),WS600 Wind Speed (m/s),WS600 Wind Direction (deg),WS600 Precipitation (mm),WS600 Precipitation Type,SMP21 GHI (W/m2),G-1 GHI (W/m2),SMP21 DHI (W/m2),SHP1 DNI (W/m2),D2 DNI (W/m2),SMP21 GTI (W/m2),G-2 GTI (W/m2),SGR4 IR (W/m2),O3 (DU),H2O (mm),AOD 368 nm,AOD 412 nm,AOD 500 nm,AOD 675 nm,AOD 862 nm,AOD 1024 nm
2019-12-15 00:00:00,-69.764,350.331,2.6,3.52,3.336,2.811,98.663,98.667,98.808,98.564,77.3,69.5,65.042,-0.9,3.633,238.342,49,0,-2.055,-1,-2.09,-1.1,-1,-0.698,-1,313.733,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:01:00,-69.793,350.989,2.6,3.52,3.332,2.803,98.664,98.663,98.805,98.562,77.33,69.575,65.092,-0.93,3.785,236.968,49,0,-2.09,-1,-2.1,-1.1,-1,-0.6,-1,314.09,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:02:00,-69.821,351.65,2.6,3.514,3.331,2.805,98.656,98.662,98.804,98.558,77.4,69.542,65.1,-0.97,3.315,239.948,49,0,-2.118,-1,-2.1,-1.1,-1,-0.603,-1,313.963,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:03:00,-69.846,352.312,2.6,3.519,3.332,2.81,98.664,98.666,98.807,98.56,77.43,69.6,65.1,-0.93,2.768,236.938,49,0,-2.097,-1,-2.1,-1.1,-1,-0.582,-1,313.94,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:04:00,-69.87,352.975,2.6,3.52,3.335,2.812,98.656,98.668,98.81,98.567,77.56,69.608,65.192,-0.97,3.56,245.562,49,0,-2.16,-1,-2.1,-1.1,-1,-0.5,-1,314.007,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:05:00,-69.891,353.64,2.6,3.513,3.329,2.812,98.667,98.667,98.805,98.565,77.67,69.6,65.2,-0.9,4,243.61,49,0,-2.173,-1,-2.1,-1.1,-1,-0.5,-1,314.123,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:06:00,-69.91,354.306,2.6,3.513,3.327,2.812,98.66,98.665,98.806,98.565,77.6,69.6,65.2,-0.9,3.265,245.37,49,0,-2.147,-1,-2.1,-1.1,-1,-0.5,-1,314.082,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:07:00,-69.927,354.973,2.6,3.513,3.324,2.812,98.66,98.663,98.803,98.562,77.57,69.6,65.2,-0.93,3.202,237.095,49,0,-2.137,-1,-2.1,-1.1,-1,-0.5,-1,314.01,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:08:00,-69.942,355.64,2.6,3.51,3.322,2.809,98.657,98.666,98.803,98.564,77.56,69.683,65.2,-0.97,4.172,238.675,49,0,-2.212,-1,-2.128,-1.1,-1,-0.5,-1,313.945,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:09:00,-69.955,356.309,2.6,3.506,3.319,2.797,98.65,98.668,98.807,98.568,77.73,69.667,65.2,-0.9,4.15,249.423,49,0,-2.265,-1,-2.183,-1.1,-1,-0.5,-1,313.953,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:10:00,-69.965,356.978,2.6,3.502,3.316,2.788,98.656,98.669,98.808,98.564,77.77,69.6,65.208,-0.9,4.258,246.728,49,0,-2.2,-1,-2.1,-1.1,-1,-0.567,-1,314.005,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:11:00,-69.974,357.648,2.63,3.499,3.313,2.788,98.667,98.667,98.809,98.564,77.7,69.625,65.208,-0.9,3.817,243.307,49,0,-2.128,-1,-2.1,-1.1,-1,-0.6,-1,313.907,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:12:00,-69.98,358.319,2.7,3.5,3.314,2.782,98.66,98.665,98.809,98.563,77.76,69.708,65.3,-0.87,3.565,248.72,49,0,-2.133,-1,-2.1,-1.1,-1,-0.6,-1,313.93,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:13:00,-69.985,358.989,2.67,3.495,3.312,2.778,98.663,98.662,98.808,98.564,77.9,69.692,65.3,-0.83,3.67,245.56,49,0,-2.172,-1,-2.1,-1.1,-1,-0.6,-1,313.937,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:14:00,-69.987,359.66,2.6,3.492,3.308,2.774,98.667,98.664,98.808,98.564,77.9,69.7,65.3,-0.9,4.632,243.243,49,0,-2.148,-1,-2.1,-1.1,-1,-0.6,-1,314.063,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:15:00,-69.987,0.331,2.63,3.492,3.312,2.78,98.66,98.661,98.803,98.563,77.9,69.683,65.3,-0.87,3.788,250.173,49,0,-2.077,-1,-2.048,-1.1,-1,-0.515,-1,314.11,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:16:00,-69.985,1.002,2.67,3.498,3.311,2.775,98.66,98.659,98.802,98.558,77.93,69.7,65.3,-0.83,3.285,235.99,49,0,-2.057,-1,-2,-1.1,-1,-0.5,-1,313.95,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:17:00,-69.981,1.673,2.6,3.498,3.309,2.778,98.66,98.662,98.805,98.562,78.09,69.775,65.342,-0.87,3.225,239.83,49,0,-2.037,-1,-2.008,-1.1,-1,-0.43,-1,313.985,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:18:00,-69.974,2.343,2.6,3.49,3.302,2.772,98.66,98.662,98.808,98.566,78.3,69.8,65.4,-0.8,4.595,250.912,49,0,-2.158,-1,-2.092,-1.1,-1,-0.4,-1,313.948,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:19:00,-69.966,3.013,2.6,3.489,3.298,2.772,98.66,98.664,98.807,98.568,78.3,69.783,65.4,-0.8,3.138,239.002,49,0,-2.1,-1,-2.1,-1.1,-1,-0.4,-1,313.978,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:20:00,-69.955,3.682,2.6,3.488,3.293,2.764,98.66,98.663,98.808,98.564,78.33,69.833,65.5,-0.8,3.275,243.55,49,0,-2.1,-1,-2.1,-1.1,-1,-0.4,-1,313.985,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:21:00,-69.943,4.351,2.6,3.482,3.29,2.768,98.663,98.664,98.809,98.568,78.37,69.825,65.5,-0.8,3.862,240.79,49,0,-2.157,-1,-2.1,-1.1,-1,-0.4,-1,313.977,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:22:00,-69.928,5.019,2.6,3.48,3.292,2.768,98.667,98.663,98.809,98.567,78.33,69.883,65.5,-0.8,3.367,233.898,49,0,-2.1,-1,-2.1,-1.1,-1,-0.4,-1,313.895,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:23:00,-69.911,5.686,2.6,3.482,3.288,2.762,98.66,98.669,98.81,98.569,78.46,69.908,65.55,-0.8,3.378,244.087,49,0,-2.103,-1,-2.1,-1.1,-1,-0.315,-1,313.815,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:24:00,-69.892,6.352,2.6,3.479,3.288,2.759,98.663,98.67,98.81,98.569,78.63,69.917,65.6,-0.8,3.128,240.765,49,0,-2.1,-1,-2.1,-1.1,-1,-0.3,-1,313.742,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:25:00,-69.871,7.017,2.6,3.477,3.285,2.759,98.667,98.672,98.811,98.572,78.76,69.983,65.592,-0.77,3.443,246.208,49,0,-2.152,-1,-2.1,-1.1,-1,-0.3,-1,313.923,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:26:00,-69.847,7.68,2.6,3.472,3.275,2.758,98.663,98.679,98.817,98.572,78.93,70,65.675,-0.7,3.01,248.833,49,0,-2.13,-1,-2.1,-1.1,-1,-0.3,-1,313.875,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:27:00,-69.822,8.342,2.57,3.468,3.272,2.761,98.673,98.68,98.82,98.574,79.03,70.017,65.7,-0.7,2.475,237.39,49,0,-2.115,-1,-2.1,-1.1,-1,-0.3,-1,313.752,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:28:00,-69.795,9.003,2.5,3.466,3.272,2.774,98.677,98.68,98.819,98.576,79.16,70.1,65.783,-0.7,2.135,234.845,49,0,-2.17,-1,-2.15,-1.1,-1,-0.222,-1,313.707,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:29:00,-69.765,9.661,2.5,3.463,3.268,2.769,98.667,98.68,98.82,98.581,79.33,70.108,65.8,-0.7,3.798,235.745,49,0,-2.335,-1,-2.238,-1.1,-1,-0.2,-1,313.822,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:30:00,-69.734,10.319,2.5,3.451,3.257,2.759,98.663,98.68,98.821,98.579,79.46,70.175,65.892,-0.7,3.727,237.507,49,0,-2.4,-1,-2.3,-1.1,-1,-0.233,-1,313.818,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:31:00,-69.7,10.974,2.5,3.446,3.251,2.757,98.673,98.682,98.821,98.577,79.63,70.208,65.933,-0.7,2.478,234.7,49,0,-2.32,-1,-2.3,-1.1,-1,-0.26,-1,313.825,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:32:00,-69.664,11.627,2.5,3.442,3.246,2.76,98.68,98.682,98.821,98.577,79.73,70.3,66.008,-0.7,3.52,226.487,49,0,-2.37,-1,-2.3,-1.1,-1,-0.2,-1,313.768,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:33:00,-69.627,12.278,2.47,3.432,3.24,2.752,98.677,98.682,98.82,98.572,79.83,70.3,66.008,-0.7,3.535,223.055,49,0,-2.463,-1,-2.375,-1.1,-1,-0.2,-1,313.787,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:34:00,-69.587,12.927,2.4,3.426,3.232,2.735,98.673,98.683,98.825,98.581,79.93,70.383,66.1,-0.7,3.592,237.785,49,0,-2.5,-1,-2.4,-1.1,-1,-0.2,-1,313.677,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:35:00,-69.545,13.574,2.4,3.421,3.226,2.728,98.68,98.689,98.829,98.579,80.03,70.4,66.125,-0.7,2.775,238.88,49,0,-2.5,-1,-2.4,-1.1,-1,-0.163,-1,313.542,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:36:00,-69.502,14.219,2.43,3.415,3.22,2.728,98.683,98.689,98.829,98.584,80.1,70.425,66.2,-0.67,3.36,233.73,49,0,-2.5,-1,-2.4,-1.1,-1,-0.1,-1,313.552,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:37:00,-69.456,14.86,2.5,3.417,3.22,2.722,98.69,98.689,98.829,98.583,80.13,70.5,66.233,-0.6,3.762,227.21,49,0,-2.535,-1,-2.4,-1.1,-1,-0.1,-1,313.483,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:38:00,-69.409,15.5,2.47,3.412,3.218,2.719,98.687,98.688,98.83,98.584,80.2,70.492,66.292,-0.6,3.303,237.692,49,0,-2.533,-1,-2.4,-1.1,-1,-0.1,-1,313.343,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:39:00,-69.359,16.137,2.4,3.414,3.217,2.717,98.68,98.692,98.832,98.584,80.23,70.542,66.3,-0.6,2.73,235.2,49,0,-2.532,-1,-2.4,-1.1,-1,-0.097,-1,313.343,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:40:00,-69.307,16.771,2.43,3.416,3.215,2.718,98.68,98.69,98.83,98.587,80.3,70.6,66.35,-0.57,2.59,234.835,49,0,-2.507,-1,-2.4,-1.1,-1,-0.012,-1,313.308,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:41:00,-69.254,17.402,2.5,3.412,3.218,2.718,98.68,98.688,98.831,98.587,80.3,70.6,66.4,-0.53,3.365,237.53,49,0,-2.597,-1,-2.4,-1.1,-1,0,-1,313.157,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:42:00,-69.199,18.03,2.47,3.408,3.212,2.718,98.68,98.688,98.831,98.582,80.33,70.675,66.392,-0.6,3.537,220.678,49,0,-2.575,-1,-2.4,-1.1,-1,0,-1,313.2,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:43:00,-69.141,18.656,2.4,3.411,3.211,2.716,98.68,98.69,98.832,98.588,80.43,70.725,66.5,-0.6,3.135,235.69,49,0,-2.607,-1,-2.452,-1.1,-1,0,-1,312.87,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:44:00,-69.082,19.278,2.43,3.408,3.209,2.717,98.683,98.69,98.831,98.588,80.47,70.783,66.5,-0.6,2.913,239.537,49,0,-2.7,-1,-2.477,-1.1,-1,0,-1,312.675,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:45:00,-69.021,19.897,2.47,3.407,3.21,2.715,98.687,98.692,98.837,98.591,80.43,70.8,66.592,-0.6,3.79,235.328,49,0,-2.7,-1,-2.5,-1.1,-1,0,-1,312.897,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:46:00,-68.959,20.513,2.4,3.402,3.204,2.703,98.683,98.691,98.834,98.59,80.5,70.8,66.575,-0.6,4.41,231.683,49,0,-2.723,-1,-2.5,-1.1,-1,-0.08,-1,312.978,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:47:00,-68.894,21.126,2.43,3.399,3.199,2.702,98.69,98.692,98.837,98.597,80.53,70.8,66.6,-0.57,3.8,240.633,49,0,-2.7,-1,-2.408,-1.1,-1,-0.1,-1,312.92,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:48:00,-68.827,21.735,2.47,3.397,3.202,2.705,98.69,98.692,98.837,98.593,80.6,70.875,66.6,-0.53,3.363,238.935,49,0,-2.7,-1,-2.4,-1.1,-1,-0.1,-1,313.025,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:49:00,-68.759,22.341,2.43,3.402,3.2,2.703,98.69,98.695,98.839,98.592,80.66,70.9,66.65,-0.57,2.807,235.46,49,0,-2.612,-1,-2.4,-1.1,-1,-0.1,-1,313.052,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:50:00,-68.689,22.944,2.5,3.408,3.206,2.702,98.693,98.698,98.839,98.593,80.83,70.992,66.708,-0.47,2.5,237.625,49,0,-2.622,-1,-2.4,-1.1,-1,-0.1,-1,313.005,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:51:00,-68.617,23.543,2.47,3.409,3.201,2.708,98.697,98.698,98.84,98.59,80.9,70.992,66.717,-0.43,3.42,225.57,49,0,-2.7,-1,-2.413,-1.1,-1,-0.1,-1,313.08,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:52:00,-68.544,24.139,2.4,3.408,3.2,2.704,98.69,98.701,98.837,98.596,80.9,71,66.8,-0.5,3.195,244.377,49,0,-2.775,-1,-2.5,-1.1,-1,-0.1,-1,312.927,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:53:00,-68.469,24.731,2.4,3.408,3.2,2.708,98.693,98.701,98.841,98.597,80.9,71,66.8,-0.5,3.187,235.882,49,0,-2.72,-1,-2.465,-1.1,-1,-0.1,-1,313.025,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:54:00,-68.392,25.319,2.43,3.406,3.198,2.707,98.697,98.7,98.841,98.6,80.9,71.033,66.8,-0.47,3.76,244.45,49,0,-2.768,-1,-2.415,-1.1,-1,-0.102,-1,313.123,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:55:00,-68.313,25.904,2.5,3.402,3.198,2.702,98.693,98.7,98.842,98.596,80.9,71.1,66.8,-0.43,3.547,235.678,49,0,-2.7,-1,-2.4,-1.1,-1,-0.185,-1,312.865,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:56:00,-68.233,26.485,2.47,3.403,3.192,2.697,98.697,98.7,98.84,98.597,80.93,71.092,66.825,-0.5,3.392,240.502,49,0,-2.7,-1,-2.4,-1.1,-1,-0.2,-1,313.027,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:57:00,-68.151,27.063,2.4,3.398,3.192,2.698,98.69,98.696,98.842,98.595,81.03,71.083,66.9,-0.5,3.51,227.895,49,0,-2.7,-1,-2.4,-1.1,-1,-0.2,-1,313.067,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:58:00,-68.067,27.636,2.4,3.401,3.196,2.7,98.69,98.699,98.84,98.595,81.16,71.175,66.908,-0.5,2.52,229.74,49,0,-2.673,-1,-2.4,-1.1,-1,-0.2,-1,312.402,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 00:59:00,-67.982,28.206,2.4,3.401,3.196,2.698,98.69,98.701,98.842,98.592,81.24,71.2,66.925,-0.5,3.682,231.633,49,0,-2.767,-1,-2.4,-1.1,-1,-0.2,-1,311.175,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:00:00,-67.895,28.772,2.4,3.398,3.193,2.7,98.69,98.701,98.845,98.602,81.13,71.2,67,-0.5,2.855,244.923,49,0,-2.813,-1,-2.4,-1.1,-1,-0.2,-1,310.43,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:01:00,-67.807,29.334,2.43,3.398,3.194,2.692,98.696,98.702,98.848,98.606,81.14,71.2,66.992,-0.5,4.192,231.207,49,0,-2.8,-1,-2.4,-1.1,-1,-0.263,-1,311.135,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:02:00,-67.717,29.892,2.5,3.393,3.191,2.678,98.707,98.7,98.848,98.605,81.03,71.2,67,-0.47,4.183,244.587,49,0,-2.818,-1,-2.392,-1.1,-1,-0.3,-1,312.177,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:03:00,-67.626,30.447,2.5,3.391,3.191,2.672,98.7,98.702,98.847,98.601,81.13,71.2,67,-0.4,3.255,245.162,49,0,-2.688,-1,-2.3,-1.1,-1,-0.302,-1,312.787,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:04:00,-67.533,30.997,2.5,3.398,3.193,2.675,98.7,98.705,98.848,98.602,81.2,71.267,67,-0.4,3.528,241.592,49,0,-2.6,-1,-2.3,-1.1,-1,-0.3,-1,311.303,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:05:00,-67.438,31.544,2.5,3.4,3.198,2.672,98.697,98.707,98.85,98.601,81.23,71.317,67.067,-0.4,2.68,237.715,49,0,-2.608,-1,-2.298,-1.1,-1,-0.3,-1,310.365,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:06:00,-67.342,32.087,2.5,3.406,3.199,2.682,98.693,98.708,98.85,98.601,81.33,71.317,67.1,-0.4,2.43,236.6,49,0,-2.6,-1,-2.3,-1.1,-1,-0.3,-1,310.675,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:07:00,-67.245,32.625,2.5,3.407,3.199,2.679,98.7,98.707,98.848,98.606,81.43,71.4,67.1,-0.37,3.777,241.487,49,0,-2.693,-1,-2.3,-1.1,-1,-0.3,-1,308.773,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:08:00,-67.146,33.16,2.47,3.399,3.197,2.676,98.7,98.709,98.849,98.608,81.47,71.4,67.15,-0.36,4.28,234.763,49,0,-2.735,-1,-2.3,-1.1,-1,-0.3,-1,307.567,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:09:00,-67.046,33.691,2.43,3.398,3.196,2.666,98.7,98.71,98.855,98.607,81.43,71.4,67.2,-0.47,2.977,243.112,49,0,-2.708,-1,-2.3,-1.1,-1,-0.302,-1,308.16,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:10:00,-66.944,34.218,2.5,3.398,3.197,2.671,98.703,98.709,98.853,98.608,81.5,71.4,67.2,-0.37,3.253,233.42,49,0,-2.7,-1,-2.3,-1.1,-1,-0.302,-1,310.547,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:11:00,-66.841,34.741,2.5,3.4,3.199,2.669,98.71,98.709,98.852,98.612,81.5,71.433,67.2,-0.33,3.192,240.767,49,0,-2.705,-1,-2.3,-1.1,-1,-0.3,-1,311.995,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:12:00,-66.737,35.26,2.5,3.401,3.194,2.662,98.707,98.712,98.854,98.62,81.47,71.408,67.2,-0.4,5.432,241.263,49,0,-2.777,-1,-2.287,-1.1,-1,-0.373,-1,312.128,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:13:00,-66.631,35.775,2.5,3.401,3.197,2.658,98.703,98.716,98.858,98.612,81.4,71.4,67.2,-0.4,3.445,236.79,49,0,-2.585,-1,-2.155,-1.1,-1,-0.4,-1,310.992,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:14:00,-66.524,36.286,2.5,3.404,3.199,2.657,98.71,98.717,98.859,98.612,81.49,71.5,67.217,-0.37,2.655,239.995,49,0,-2.5,-1,-2.1,-1.1,-1,-0.4,-1,311.183,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:15:00,-66.416,36.793,2.5,3.4,3.198,2.655,98.707,98.712,98.855,98.608,81.76,71.483,67.3,-0.3,3.035,239.347,49,0,-2.5,-1,-2.1,-1.1,-1,-0.4,-1,308.893,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:16:00,-66.306,37.296,2.47,3.4,3.193,2.658,98.7,98.708,98.852,98.605,81.93,71.558,67.3,-0.33,3.418,230.288,49,0,-2.537,-1,-2.162,-1.1,-1,-0.342,-1,306.612,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:17:00,-66.195,37.795,2.4,3.39,3.187,2.651,98.703,98.718,98.858,98.621,82.03,71.608,67.392,-0.37,5.067,240.662,49,0,-2.748,-1,-2.258,-1.1,-1,-0.367,-1,307.482,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:18:00,-66.083,38.291,2.4,3.381,3.176,2.638,98.707,98.72,98.861,98.62,82.13,71.6,67.425,-0.3,4.067,242.21,49,0,-2.643,-1,-2.218,-1.1,-1,-0.4,-1,309.242,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:19:00,-65.97,38.782,2.4,3.373,3.172,2.63,98.703,98.718,98.859,98.621,82.23,71.675,67.5,-0.3,3.39,236.895,49,0,-2.6,-1,-2.2,-1.1,-1,-0.422,-1,310.452,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:20:00,-65.855,39.27,2.4,3.37,3.168,2.626,98.71,98.718,98.859,98.619,82.36,71.7,67.5,-0.3,3.99,233.052,49,0,-2.6,-1,-2.17,-1.1,-1,-0.492,-1,310.85,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:21:00,-65.74,39.753,2.4,3.362,3.158,2.611,98.713,98.722,98.865,98.628,82.53,71.75,67.575,-0.27,4.83,247.29,49,0,-2.62,-1,-2.168,-1.1,-1,-0.5,-1,311.593,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:22:00,-65.623,40.233,2.4,3.358,3.152,2.606,98.717,98.721,98.868,98.622,82.66,71.8,67.617,-0.2,3.572,244.185,49,0,-2.508,-1,-2.1,-1.1,-1,-0.5,-1,311.957,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:23:00,-65.505,40.709,2.4,3.351,3.148,2.592,98.71,98.726,98.87,98.622,82.86,71.892,67.7,-0.2,3.767,241.502,49,0,-2.5,-1,-2.1,-1.1,-1,-0.492,-1,311.72,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:24:00,-65.385,41.181,2.37,3.34,3.137,2.59,98.713,98.728,98.87,98.627,83.03,71.917,67.792,-0.2,4.16,245.368,49,0,-2.5,-1,-2.1,-1.1,-1,-0.405,-1,311.182,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:25:00,-65.265,41.65,2.3,3.328,3.127,2.58,98.72,98.728,98.868,98.626,83.19,72.008,67.867,-0.2,3.997,232.835,49,0,-2.482,-1,-2.108,-1.1,-1,-0.432,-1,311.222,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:26:00,-65.143,42.114,2.3,3.313,3.115,2.566,98.72,98.728,98.87,98.629,83.49,72.1,67.917,-0.17,3.61,246.22,49,0,-2.542,-1,-2.133,-1.1,-1,-0.498,-1,311.665,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:27:00,-65.021,42.575,2.3,3.298,3.098,2.554,98.72,98.73,98.872,98.637,83.73,72.167,68,-0.1,5.387,245.128,49,0,-2.6,-1,-2.2,-1.073,-1,-0.5,-1,312.272,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:28:00,-64.897,43.032,2.3,3.284,3.082,2.528,98.723,98.73,98.871,98.63,83.83,72.2,68.092,-0.1,4.035,243.725,49,0,-2.538,-1,-2.128,-1,-1,-0.5,-1,313.062,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:29:00,-64.773,43.486,2.3,3.277,3.071,2.522,98.727,98.73,98.871,98.633,83.96,72.275,68.133,-0.1,3.41,248.76,49,0,-2.427,-1,-2.022,-1,-1,-0.5,-1,313.082,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:30:00,-64.647,43.936,2.3,3.27,3.065,2.518,98.72,98.733,98.87,98.628,84.13,72.325,68.217,-0.1,3.907,234.44,49,0,-2.4,-1,-2,-1.093,-1,-0.5,-1,312.922,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:31:00,-64.52,44.382,2.3,3.263,3.06,2.514,98.723,98.738,98.875,98.636,84.23,72.4,68.3,-0.1,3.412,243.445,49,0,-2.4,-1,-2,-1.1,-1,-0.41,-1,311.932,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:32:00,-64.392,44.824,2.3,3.258,3.055,2.508,98.727,98.739,98.876,98.633,84.33,72.475,68.383,-0.1,3.208,248.652,49,0,-2.403,-1,-2,-1.1,-1,-0.4,-1,312.125,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:33:00,-64.264,45.263,2.3,3.247,3.043,2.502,98.72,98.742,98.878,98.636,84.43,72.5,68.4,-0.1,4.233,249.233,49,0,-2.472,-1,-2.06,-1.1,-1,-0.4,-1,312.477,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:34:00,-64.134,45.698,2.3,3.234,3.03,2.485,98.723,98.738,98.877,98.638,84.5,72.592,68.5,-0.1,4.782,242.56,49,0,-2.5,-1,-2.06,-1.09,-1,-0.4,-1,312.817,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:35:00,-64.003,46.13,2.3,3.22,3.025,2.478,98.73,98.741,98.878,98.637,84.53,72.592,68.508,-0.1,3.64,251.63,49,0,-2.443,-1,-2,-1.093,-1,-0.485,-1,312.965,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-15 01:36:00,-63.871,46.558,2.3,3.212,3.013,2.466,98.73,98.739,98.878,98.639,84.63,72.667,68.6,-0.1,3.895,244.685,49,0,-2.4,-1,-2,-1.095,-1,-0.5,-1,312.777,-1,-1,-1,-1,-1,-1,-1,-1
