Timestamp,Elevation (deg),Azimuth (deg),WS600 Ambient Temperature (C),G-1 Ambient Temperature (C),G-2 Ambient Temperature (C),D2 Ambient Temperature (C),WS600 Ambient Pressure (kPa),G-1 Ambient Pressure (kPa),G-2 Ambient Pressure (kPa),D2 Ambient Pressure (kPa),WS600 Ambient Humidity (%),G-1 Ambient Humidity (%),G-2 Ambient Humidity (%),WS600 Dew Point (C),WS600 Wind Speed (m/s),WS600 Wind Direction (deg),WS600 Precipitation (mm),WS600 Precipitation Type,SMP21 GHI (W/m2),G-1 GHI (W/m2),SMP21 DHI (W/m2),SHP1 DNI (W/m2),D2 DNI (W/m2),SMP21 GTI (W/m2),G-2 GTI (W/m2),SGR4 IR (W/m2),O3 (DU),H2O (mm),AOD 368 nm,AOD 412 nm,AOD 500 nm,AOD 675 nm,AOD 862 nm,AOD 1024 nm
2019-12-14 00:22:00,-69.862,5.324,2.938,4.134,3.985,4.152,99.69,99.7,99.84,99.603,72.815,62.017,58.3,-1.423,0.627,216.623,27.62,0,-0.137,-1,-0.325,-1.2,-1,0,-1,317.712,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:23:00,-69.844,5.989,3.038,4.147,3.994,4.168,99.69,99.7,99.84,99.602,72.923,62.1,58.3,-1.338,0.393,32.677,27.62,0,-0.002,-1,-0.228,-1.2,-1,0.01,-1,318.702,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:24:00,-69.824,6.653,3.1,4.162,4.006,4.185,99.694,99.7,99.837,99.602,72.8,62.1,58.3,-1.362,0.513,14.382,27.62,0,0,-1,-0.2,-1.2,-1,0.095,-1,319.56,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:25:00,-69.802,7.316,3.1,4.177,4.016,4.203,99.696,99.7,99.834,99.598,72.8,62.175,58.3,-1.3,0.578,35.882,27.62,0,0.008,-1,-0.2,-1.2,-1,0.1,-1,320.27,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:26:00,-69.778,7.977,3.1,4.188,4.022,4.22,99.69,99.7,99.831,99.599,72.838,62.2,58.383,-1.3,0.628,18.7,27.62,0,0.057,-1,-0.2,-1.18,-1,0.1,-1,320.7,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:27:00,-69.752,8.637,3.1,4.191,4.03,4.229,99.686,99.695,99.83,99.594,73.015,62.242,58.4,-1.262,0.875,21.895,27.62,0,0.083,-1,-0.2,-1.107,-1,0.1,-1,320.982,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:28:00,-69.723,9.295,3.1,4.198,4.039,4.244,99.68,99.69,99.829,99.593,73.238,62.325,58.433,-1.2,1.068,14.17,27.62,0,0.1,-1,-0.2,-1.1,-1,0.1,-1,321.053,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:29:00,-69.693,9.952,3.1,4.205,4.044,4.252,99.676,99.688,99.822,99.588,73.453,62.467,58.508,-1.162,1.127,17.99,27.62,0,0.085,-1,-0.167,-1.1,-1,0.118,-1,320.543,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:30:00,-69.661,10.606,3.1,4.211,4.055,4.265,99.67,99.682,99.817,99.582,73.623,62.525,58.592,-1.138,1.023,21.165,27.62,0,0,-1,-0.2,-1.1,-1,0.112,-1,319.433,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:31:00,-69.626,11.259,3.1,4.218,4.063,4.258,99.666,99.67,99.81,99.573,73.538,62.6,58.6,-1.2,1.018,14.1,27.62,0,0,-1,-0.2,-1.1,-1,0.103,-1,317.905,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:32:00,-69.59,11.91,3.1,4.219,4.065,4.26,99.656,99.662,99.802,99.563,73.562,62.592,58.6,-1.2,1.172,10.933,27.62,0,-0.01,-1,-0.2,-1.1,-1,0.1,-1,316.372,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:33:00,-69.551,12.559,3.1,4.222,4.068,4.259,99.646,99.658,99.792,99.557,73.577,62.692,58.6,-1.162,1.208,120.135,27.62,0,-0.088,-1,-0.2,-1.1,-1,0.1,-1,315.51,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:34:00,-69.51,13.206,3.138,4.232,4.072,4.271,99.64,99.65,99.786,99.552,73.585,62.7,58.608,-1.1,0.975,15.57,27.62,0,-0.035,-1,-0.203,-1.115,-1,0.1,-1,315.368,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:35:00,-69.468,13.85,3.162,4.238,4.082,4.265,99.64,99.642,99.781,99.547,73.323,62.7,58.7,-1.138,0.955,11.455,27.62,0,-0.1,-1,-0.297,-1.1,-1,0.1,-1,315.293,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:36:00,-69.423,14.492,3.1,4.241,4.09,4.266,99.636,99.64,99.78,99.54,73.277,62.708,58.7,-1.2,1.06,14.532,27.62,0,-0.117,-1,-0.3,-1.1,-1,0.013,-1,315.12,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:37:00,-69.377,15.131,3.062,4.236,4.083,4.266,99.63,99.64,99.779,99.541,73.4,62.7,58.7,-1.238,0.883,20.498,27.62,0,-0.2,-1,-0.328,-1.1,-1,0,-1,315.13,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:38:00,-69.329,15.768,2.962,4.215,4.071,4.269,99.63,99.64,99.78,99.544,73.592,62.7,58.708,-1.3,0.948,24.97,27.62,0,-0.2,-1,-0.382,-1.102,-1,0,-1,315.497,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:39:00,-69.278,16.402,2.938,4.202,4.053,4.249,99.63,99.644,99.78,99.544,74.015,62.758,58.817,-1.262,0.995,28.193,27.62,0,-0.2,-1,-0.308,-1.152,-1,0,-1,315.992,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:40:00,-69.226,17.034,2.962,4.192,4.045,4.245,99.634,99.649,99.78,99.547,74.2,62.8,58.9,-1.2,0.877,16.79,27.62,0,-0.2,-1,-0.32,-1.2,-1,0,-1,316.178,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:41:00,-69.172,17.662,2.938,4.182,4.035,4.239,99.636,99.648,99.783,99.549,74.353,62.892,58.933,-1.162,1.26,22.585,27.62,0,-0.132,-1,-0.3,-1.2,-1,0,-1,315.797,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:42:00,-69.115,18.288,3,4.175,4.029,4.229,99.634,99.65,99.788,99.55,74.638,63.017,59.033,-1.062,0.845,36.935,27.62,0,-0.118,-1,-0.3,-1.2,-1,0,-1,315.318,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:43:00,-69.057,18.91,3,4.174,4.028,4.221,99.64,99.65,99.785,99.551,74.777,63.075,59.125,-1,0.673,34.833,27.62,0,-0.1,-1,-0.3,-1.2,-1,0,-1,315.128,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:44:00,-68.998,19.53,3,4.172,4.028,4.214,99.64,99.647,99.786,99.548,75.015,63.15,59.2,-0.962,0.937,35.308,27.62,0,-0.1,-1,-0.3,-1.2,-1,0,-1,315.098,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:45:00,-68.936,20.147,3.038,4.177,4.029,4.212,99.636,99.644,99.781,99.546,75.2,63.258,59.267,-0.9,0.678,15.418,27.62,0,-0.1,-1,-0.3,-1.2,-1,0,-1,315.078,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:46:00,-68.872,20.76,3.1,4.181,4.03,4.211,99.63,99.64,99.78,99.539,75.392,63.375,59.308,-0.862,1.243,174.193,27.62,0,-0.1,-1,-0.3,-1.2,-1,0,-1,314.668,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:47:00,-68.807,21.37,3.1,4.185,4.038,4.21,99.63,99.64,99.779,99.54,75.7,63.517,59.408,-0.8,1.14,23.192,27.62,0,-0.1,-1,-0.3,-1.2,-1,0,-1,313.84,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:48:00,-68.74,21.977,3.138,4.189,4.046,4.203,99.622,99.639,99.776,99.538,75.777,63.65,59.533,-0.762,1.285,24.882,27.62,0,-0.1,-1,-0.3,-1.2,-1,0,-1,312.65,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:49:00,-68.671,22.58,3.162,4.196,4.05,4.183,99.614,99.635,99.772,99.537,75.9,63.767,59.667,-0.7,0.868,13.125,27.62,0,-0.112,-1,-0.375,-1.2,-1,0,-1,311.593,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:50:00,-68.6,23.18,3.1,4.201,4.055,4.185,99.62,99.634,99.772,99.54,75.862,63.8,59.7,-0.738,0.715,30.405,27.62,0,-0.2,-1,-0.4,-1.2,-1,0,-1,311.193,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:51:00,-68.528,23.776,3.1,4.205,4.06,4.166,99.62,99.632,99.772,99.535,75.915,63.842,59.783,-0.762,0.725,53.458,27.62,0,-0.152,-1,-0.4,-1.2,-1,0,-1,311.593,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:52:00,-68.453,24.369,3.1,4.211,4.063,4.171,99.624,99.63,99.776,99.54,76.062,63.908,59.8,-0.7,0.57,52.662,27.62,0,-0.107,-1,-0.388,-1.2,-1,-0.007,-1,311.855,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:53:00,-68.378,24.959,3.138,4.213,4.064,4.168,99.626,99.63,99.772,99.534,76.038,63.9,59.808,-0.662,0.83,16.427,27.62,0,-0.1,-1,-0.31,-1.2,-1,-0.002,-1,311.737,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:54:00,-68.3,25.545,3.2,4.223,4.07,4.173,99.62,99.628,99.77,99.535,76.177,63.983,59.825,-0.6,0.617,27.477,27.62,0,-0.1,-1,-0.3,-1.2,-1,0,-1,311.648,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:55:00,-68.221,26.127,3.2,4.234,4.078,4.176,99.616,99.62,99.767,99.528,76.377,64.075,59.9,-0.562,0.912,203.792,27.62,0,-0.1,-1,-0.302,-1.207,-1,0,-1,311.763,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:56:00,-68.14,26.705,3.277,4.259,4.094,4.178,99.614,99.621,99.762,99.527,76.385,64.158,59.975,-0.462,0.83,190.413,27.62,0,-0.002,-1,-0.3,-1.235,-1,0,-1,311.775,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:57:00,-68.057,27.28,3.4,4.282,4.112,4.182,99.62,99.62,99.762,99.526,76.008,64.192,60.008,-0.438,0.87,40.975,27.62,0,-0.082,-1,-0.3,-1.2,-1,0,-1,311.767,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:58:00,-67.973,27.851,3.362,4.294,4.121,4.175,99.616,99.62,99.761,99.525,75.777,64.2,60.1,-0.538,0.9,46.51,27.62,0,-0.1,-1,-0.345,-1.2,-1,0,-1,311.923,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 00:59:00,-67.887,28.418,3.262,4.299,4.128,4.163,99.614,99.62,99.761,99.528,76.053,64.233,60.133,-0.6,1.1,38.875,27.62,0,-0.1,-1,-0.4,-1.2,-1,-0.002,-1,312.08,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:00:00,-67.8,28.981,3.2,4.298,4.128,4.142,99.616,99.62,99.758,99.525,76.453,64.292,60.217,-0.562,1.468,36.87,27.62,0,-0.1,-1,-0.4,-1.2,-1,0,-1,311.987,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:01:00,-67.711,29.541,3.2,4.289,4.121,4.111,99.61,99.619,99.759,99.521,76.777,64.4,60.325,-0.5,1.557,35.758,27.62,0,-0.163,-1,-0.4,-1.2,-1,-0.072,-1,311.493,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:02:00,-67.62,30.096,3.2,4.279,4.118,4.084,99.606,99.613,99.756,99.518,76.977,64.467,60.425,-0.462,1.295,29.768,27.62,0,-0.2,-1,-0.49,-1.2,-1,-0.083,-1,310.723,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:03:00,-67.528,30.648,3.162,4.271,4.112,4.064,99.604,99.61,99.752,99.519,77.177,64.575,60.525,-0.438,1.067,34.805,27.62,0,-0.2,-1,-0.5,-1.237,-1,-0.098,-1,310.247,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:04:00,-67.435,31.196,3.1,4.27,4.11,4.046,99.61,99.611,99.753,99.519,77.223,64.592,60.6,-0.5,0.91,24.715,27.62,0,-0.2,-1,-0.5,-1.3,-1,-0.1,-1,310.582,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:05:00,-67.34,31.74,3.1,4.27,4.111,4.039,99.606,99.611,99.75,99.518,77.215,64.692,60.6,-0.5,0.975,68.12,27.62,0,-0.2,-1,-0.458,-1.3,-1,-0.055,-1,311.347,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:06:00,-67.244,32.28,3.1,4.272,4.112,4.025,99.596,99.605,99.748,99.512,77.362,64.633,60.65,-0.5,1.072,46.898,27.62,0,-0.2,-1,-0.41,-1.3,-1,-0.072,-1,311.653,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:07:00,-67.146,32.816,3.1,4.276,4.112,4.007,99.59,99.6,99.74,99.507,77.338,64.8,60.7,-0.462,1.148,38.99,27.62,0,-0.2,-1,-0.442,-1.3,-1,-0.098,-1,311.527,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:08:00,-67.046,33.349,3.1,4.273,4.111,3.992,99.59,99.595,99.736,99.501,77.4,64.842,60.7,-0.438,1.413,33.213,27.62,0,-0.2,-1,-0.5,-1.3,-1,-0.098,-1,311.382,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:09:00,-66.946,33.877,3.1,4.27,4.109,3.968,99.586,99.591,99.73,99.498,77.477,64.892,60.792,-0.462,1.482,49.477,27.62,0,-0.2,-1,-0.5,-1.3,-1,-0.1,-1,311.803,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:10:00,-66.844,34.401,3.1,4.267,4.105,3.958,99.584,99.592,99.73,99.5,77.562,64.9,60.875,-0.4,1.215,47.683,27.62,0,-0.2,-1,-0.5,-1.3,-1,-0.1,-1,312.893,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:11:00,-66.74,34.922,3.1,4.259,4.101,3.933,99.586,99.591,99.73,99.496,77.577,65.008,60.917,-0.4,1.763,51.293,27.62,0,-0.2,-1,-0.467,-1.3,-1,-0.1,-1,314.032,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:12:00,-66.635,35.438,3.1,4.258,4.099,3.913,99.58,99.591,99.73,99.498,77.738,65.033,60.992,-0.4,1.51,37.885,27.62,0,-0.162,-1,-0.403,-1.3,-1,-0.1,-1,314.667,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:13:00,-66.529,35.951,3.1,4.256,4.096,3.892,99.58,99.592,99.73,99.498,77.915,65.117,61.075,-0.362,1.855,38.195,27.62,0,-0.1,-1,-0.403,-1.3,-1,-0.04,-1,315.037,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:14:00,-66.422,36.46,3.1,4.258,4.1,3.877,99.58,99.59,99.729,99.494,78.138,65.2,61.15,-0.3,1.905,45.868,27.62,0,-0.1,-1,-0.405,-1.3,-1,-0.02,-1,315.4,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:15:00,-66.313,36.964,3.1,4.257,4.097,3.863,99.576,99.59,99.73,99.493,78.162,65.2,61.2,-0.3,1.362,39.875,27.62,0,-0.1,-1,-0.4,-1.3,-1,0,-1,315.742,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:16:00,-66.203,37.465,3.1,4.26,4.099,3.858,99.574,99.59,99.722,99.49,78.062,65.275,61.2,-0.3,1.163,42.697,27.62,0,-0.1,-1,-0.4,-1.3,-1,0,-1,316.112,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:17:00,-66.092,37.962,3.138,4.262,4.103,3.864,99.58,99.587,99.723,99.491,77.962,65.308,61.217,-0.3,1.037,46.558,27.62,0,-0.1,-1,-0.373,-1.3,-1,0,-1,316.278,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:18:00,-65.979,38.455,3.2,4.268,4.108,3.855,99.576,99.582,99.72,99.485,77.938,65.3,61.217,-0.3,1.135,45.107,27.62,0,-0.025,-1,-0.3,-1.3,-1,0,-1,316.445,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:19:00,-65.865,38.944,3.2,4.276,4.11,3.862,99.574,99.581,99.72,99.484,78.038,65.342,61.267,-0.3,1.115,44.23,27.62,0,0,-1,-0.3,-1.3,-1,0,-1,316.74,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:20:00,-65.75,39.43,3.2,4.284,4.117,3.859,99.576,99.579,99.72,99.483,78.138,65.4,61.3,-0.262,1.28,45.045,27.62,0,0,-1,-0.3,-1.3,-1,0,-1,317.285,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:21:00,-65.634,39.911,3.2,4.291,4.121,3.864,99.57,99.58,99.72,99.488,78.162,65.4,61.367,-0.2,0.998,45.072,27.62,0,0,-1,-0.3,-1.3,-1,0,-1,318.19,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:22:00,-65.517,40.389,3.2,4.298,4.132,3.869,99.574,99.58,99.72,99.488,78.138,65.458,61.383,-0.2,0.89,30.652,27.62,0,0.017,-1,-0.265,-1.3,-1,0.05,-1,319.007,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:23:00,-65.398,40.863,3.238,4.308,4.141,3.872,99.576,99.581,99.72,99.486,78.047,65.508,61.4,-0.2,0.8,29.235,27.62,0,0.017,-1,-0.2,-1.3,-1,0.1,-1,319.528,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:24:00,-65.279,41.333,3.3,4.318,4.148,3.881,99.57,99.58,99.72,99.485,77.838,65.508,61.4,-0.2,0.78,30.313,27.62,0,0.085,-1,-0.2,-1.3,-1,0.1,-1,320.018,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:25:00,-65.158,41.799,3.3,4.329,4.157,3.888,99.57,99.58,99.72,99.486,77.9,65.525,61.408,-0.2,0.937,32.823,27.62,0,0.1,-1,-0.2,-1.297,-1,0.1,-1,320.607,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:26:00,-65.036,42.261,3.3,4.336,4.168,3.896,99.566,99.58,99.72,99.49,77.9,65.592,61.5,-0.2,1.278,36.298,27.62,0,0.1,-1,-0.2,-1.275,-1,0.1,-1,321.502,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:27:00,-64.913,42.72,3.3,4.344,4.172,3.89,99.56,99.58,99.72,99.486,77.938,65.625,61.5,-0.2,1.377,33.78,27.62,0,0.1,-1,-0.2,-1.228,-1,0.1,-1,322.183,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:28:00,-64.789,43.175,3.3,4.35,4.187,3.889,99.564,99.578,99.719,99.483,78,65.7,61.575,-0.2,1.215,32.945,27.62,0,0.1,-1,-0.2,-1.207,-1,0.1,-1,322.472,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:29:00,-64.664,43.627,3.262,4.353,4.194,3.886,99.566,99.572,99.714,99.482,77.962,65.692,61.6,-0.238,1.347,27.677,27.62,0,0.1,-1,-0.2,-1.2,-1,0.1,-1,322.422,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:30:00,-64.538,44.074,3.2,4.355,4.197,3.878,99.56,99.569,99.71,99.477,78.092,65.7,61.6,-0.262,1.633,32.807,27.62,0,0.1,-1,-0.2,-1.2,-1,0.1,-1,322.192,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:31:00,-64.411,44.518,3.238,4.357,4.2,3.871,99.556,99.563,99.705,99.473,78.477,65.783,61.617,-0.162,1.392,34.217,27.62,0,0.088,-1,-0.2,-1.2,-1,0.1,-1,322.083,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-14 01:32:00,-64.283,44.959,3.262,4.356,4.205,3.864,99.55,99.56,99.7,99.468,78.485,65.8,61.7,-0.138,1.135,31.038,27.62,0,0.03,-1,-0.2,-1.2,-1,0.1,-1,322.285,-1,-1,-1,-1,-1,-1,-1,-1
