Timestamp,Elevation (deg),Azimuth (deg),WS600 Ambient Temperature (C),G-1 Ambient Temperature (C),G-2 Ambient Temperature (C),D2 Ambient Temperature (C),WS600 Ambient Pressure (kPa),G-1 Ambient Pressure (kPa),G-2 Ambient Pressure (kPa),D2 Ambient Pressure (kPa),WS600 Ambient Humidity (%),G-1 Ambient Humidity (%),G-2 Ambient Humidity (%),WS600 Dew Point (C),WS600 Wind Speed (m/s),WS600 Wind Direction (deg),WS600 Precipitation (mm),WS600 Precipitation Type,SMP21 GHI (W/m2),G-1 GHI (W/m2),SMP21 DHI (W/m2),SHP1 DNI (W/m2),D2 DNI (W/m2),SMP21 GTI (W/m2),G-2 GTI (W/m2),SGR4 IR (W/m2),O3 (DU),H2O (mm),AOD 368 nm,AOD 412 nm,AOD 500 nm,AOD 675 nm,AOD 862 nm,AOD 1024 nm
2019-12-17 00:10:00,-70.048,356.318,-1.217,-0.522,-0.735,-0.904,100.436,100.458,100.59,100.322,74.142,67.9,63.808,-5.217,0.685,234.377,54.03,0,-0.483,-1,-0.967,-1,-1,-0.485,-1,263.948,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:11:00,-70.059,356.99,-1.017,-0.517,-0.734,-0.905,100.426,100.458,100.59,100.32,73.992,67.9,63.9,-5.058,0.385,230.11,54.03,0,-0.545,-1,-0.983,-1,-1,-0.5,-1,264.068,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:12:00,-70.067,357.662,-0.942,-0.519,-0.745,-0.908,100.424,100.456,100.588,100.322,73.658,67.842,63.9,-5.042,0.472,211.095,54.03,0,-0.6,-1,-1,-1,-1,-0.5,-1,264.698,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:13:00,-70.074,358.335,-0.958,-0.535,-0.751,-0.914,100.426,100.451,100.59,100.321,73.725,67.642,63.783,-5.058,0.528,240.207,54.03,0,-0.57,-1,-0.973,-1,-1,-0.5,-1,265.728,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:14:00,-70.078,359.009,-0.942,-0.533,-0.751,-0.901,100.42,100.451,100.59,100.324,73.858,67.5,63.692,-5.042,0.598,238.198,54.03,0,-0.5,-1,-0.9,-1,-1,-0.425,-1,266.827,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:15:00,-70.08,359.682,-0.958,-0.53,-0.747,-0.899,100.424,100.452,100.59,100.323,74.133,67.425,63.6,-4.975,0.435,259.32,54.03,0,-0.5,-1,-0.9,-1,-1,-0.442,-1,267.547,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:16:00,-70.08,0.355,-0.858,-0.529,-0.749,-0.898,100.43,100.45,100.586,100.32,74.142,67.317,63.508,-4.842,0.27,148.71,54.03,0,-0.5,-1,-0.888,-1,-1,-0.442,-1,267.403,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:17:00,-70.078,1.029,-0.925,-0.53,-0.742,-0.878,100.426,100.45,100.585,100.318,73.708,67.283,63.45,-4.983,0.218,20.2,54.03,0,-0.5,-1,-0.783,-1.005,-1,-0.4,-1,266.46,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:18:00,-70.074,1.702,-1.1,-0.522,-0.738,-0.867,100.42,100.45,100.582,100.316,74.167,67.2,63.392,-5.1,0.24,38.972,54.03,0,-0.5,-1,-0.7,-1.1,-1,-0.4,-1,265.242,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:19:00,-70.067,2.375,-1.142,-0.514,-0.737,-0.863,100.416,100.448,100.58,100.312,74.525,67.175,63.342,-5.1,0.535,45.518,54.03,0,-0.5,-1,-0.727,-1.1,-1,-0.4,-1,264.087,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:20:00,-70.059,3.047,-1.2,-0.513,-0.738,-0.861,100.41,100.442,100.58,100.312,74.533,67.092,63.275,-5.142,0.787,39.005,54.03,0,-0.5,-1,-0.8,-1.1,-1,-0.4,-1,263.373,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:21:00,-70.048,3.719,-1.158,-0.508,-0.736,-0.861,100.41,100.444,100.58,100.312,74.3,67,63.2,-5.158,0.857,10.145,54.03,0,-0.497,-1,-0.745,-1.143,-1,-0.4,-1,263.297,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:22:00,-70.035,4.39,-1.058,-0.486,-0.726,-0.847,100.41,100.448,100.58,100.312,73.967,66.925,63.092,-5.1,0.655,118.115,54.03,0,-0.4,-1,-0.7,-1.2,-1,-0.383,-1,263.16,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:23:00,-70.02,5.061,-0.958,-0.454,-0.699,-0.839,100.41,100.44,100.58,100.31,73.125,66.8,62.942,-5.142,0.79,27.69,54.03,0,-0.4,-1,-0.7,-1.2,-1,-0.398,-1,262.532,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:24:00,-70.003,5.73,-0.9,-0.416,-0.668,-0.831,100.41,100.44,100.573,100.305,72.142,66.642,62.758,-5.283,0.92,179.148,54.03,0,-0.4,-1,-0.7,-1.2,-1,-0.332,-1,261.615,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:25:00,-69.984,6.399,-0.9,-0.382,-0.639,-0.807,100.41,100.434,100.57,100.305,71.542,66.467,62.583,-5.4,0.818,22.915,54.03,0,-0.468,-1,-0.785,-1.2,-1,-0.385,-1,260.87,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:26:00,-69.963,7.066,-0.942,-0.356,-0.618,-0.804,100.406,100.436,100.57,100.303,71.433,66.275,62.417,-5.442,0.93,25.088,54.03,0,-0.5,-1,-0.808,-1.2,-1,-0.4,-1,260.898,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:27:00,-69.939,7.731,-1,-0.338,-0.6,-0.79,100.4,100.436,100.57,100.305,71.325,66.1,62.233,-5.5,1.038,15.723,54.03,0,-0.478,-1,-0.822,-1.21,-1,-0.32,-1,261.457,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:28:00,-69.914,8.396,-0.958,-0.308,-0.567,-0.764,100.4,100.431,100.57,100.302,71.458,65.975,62.067,-5.5,0.862,295.873,54.03,0,-0.462,-1,-0.805,-1.295,-1,-0.295,-1,262.262,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:29:00,-69.886,9.059,-0.9,-0.255,-0.525,-0.742,100.4,100.43,100.57,100.302,71.275,65.883,61.95,-5.5,0.887,244.998,54.03,0,-0.31,-1,-0.78,-1.3,-1,-0.23,-1,263.332,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:30:00,-69.856,9.72,-0.858,-0.196,-0.482,-0.717,100.4,100.43,100.568,100.298,70.975,65.775,61.825,-5.458,0.91,192.12,54.03,0,-0.32,-1,-0.7,-1.3,-1,-0.242,-1,264.713,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:31:00,-69.825,10.379,-0.8,-0.152,-0.442,-0.698,100.4,100.43,100.568,100.297,70.592,65.642,61.675,-5.442,0.95,19.535,54.03,0,-0.408,-1,-0.758,-1.228,-1,-0.3,-1,266.247,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:32:00,-69.791,11.037,-0.842,-0.128,-0.417,-0.682,100.396,100.43,100.568,100.299,70.3,65.458,61.533,-5.542,1.073,19.807,54.03,0,-0.5,-1,-0.8,-1.2,-1,-0.3,-1,268.237,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:33:00,-69.755,11.692,-0.9,-0.116,-0.401,-0.668,100.398,100.432,100.569,100.299,70.467,65.308,61.425,-5.6,1.213,18.067,54.03,0,-0.5,-1,-0.8,-1.2,-1,-0.3,-1,270.333,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:34:00,-69.717,12.346,-0.9,-0.109,-0.388,-0.652,100.406,100.431,100.57,100.3,70.742,65.158,61.317,-5.558,1.025,18.093,54.03,0,-0.435,-1,-0.8,-1.202,-1,-0.218,-1,271.958,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:35:00,-69.677,12.997,-0.9,-0.102,-0.372,-0.642,100.4,100.43,100.568,100.3,70.925,65.058,61.233,-5.5,0.877,76.5,54.03,0,-0.42,-1,-0.777,-1.2,-1,-0.2,-1,272.992,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:36:00,-69.635,13.646,-0.817,-0.089,-0.359,-0.621,100.396,100.428,100.564,100.294,70.892,64.992,61.142,-5.458,0.802,20.117,54.03,0,-0.355,-1,-0.7,-1.238,-1,-0.2,-1,273.413,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:37:00,-69.591,14.292,-0.7,-0.068,-0.348,-0.609,100.39,100.42,100.56,100.29,70.517,64.908,61.075,-5.4,0.645,81.48,54.03,0,-0.37,-1,-0.7,-1.207,-1,-0.2,-1,273.482,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:38:00,-69.546,14.936,-0.742,-0.062,-0.336,-0.595,100.39,100.42,100.56,100.293,70.275,64.825,60.983,-5.483,0.935,27.605,54.03,0,-0.4,-1,-0.7,-1.2,-1,-0.218,-1,273.683,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:39:00,-69.498,15.578,-0.8,-0.062,-0.331,-0.597,100.394,100.42,100.56,100.286,70.225,64.725,60.908,-5.6,0.992,18.468,54.03,0,-0.4,-1,-0.7,-1.2,-1,-0.248,-1,274.225,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:40:00,-69.448,16.217,-0.842,-0.06,-0.328,-0.577,100.396,100.416,100.558,100.287,70.358,64.633,60.817,-5.6,0.857,13.178,54.03,0,-0.4,-1,-0.7,-1.2,-1,-0.2,-1,274.885,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:41:00,-69.396,16.853,-0.942,-0.061,-0.323,-0.555,100.39,100.417,100.553,100.288,70.425,64.567,60.8,-5.642,0.768,21.067,54.03,0,-0.4,-1,-0.7,-1.2,-1,-0.2,-1,275.562,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:42:00,-69.342,17.486,-0.958,-0.054,-0.317,-0.542,100.39,100.418,100.557,100.287,70.683,64.5,60.708,-5.617,1.082,291.95,54.03,0,-0.342,-1,-0.66,-1.25,-1,-0.2,-1,276.255,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:43:00,-69.287,18.116,-0.817,-0.031,-0.297,-0.515,100.394,100.42,100.558,100.289,70.8,64.492,60.7,-5.458,0.788,246.845,54.03,0,-0.23,-1,-0.6,-1.3,-1,-0.147,-1,276.908,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:44:00,-69.229,18.743,-0.658,0.009,-0.267,-0.485,100.396,100.42,100.56,100.29,70.675,64.492,60.667,-5.4,0.685,21.078,54.03,0,-0.16,-1,-0.517,-1.267,-1,-0.102,-1,277.208,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:45:00,-69.17,19.367,-0.642,0.042,-0.239,-0.469,100.39,100.418,100.552,100.287,70.25,64.417,60.6,-5.442,0.585,36.97,54.03,0,-0.295,-1,-0.6,-1.2,-1,-0.2,-1,276.95,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:46:00,-69.109,19.988,-0.742,0.042,-0.228,-0.466,100.386,100.411,100.55,100.281,69.942,64.325,60.542,-5.542,0.978,30.347,54.03,0,-0.373,-1,-0.692,-1.2,-1,-0.207,-1,276.365,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:47:00,-69.045,20.606,-0.842,0.026,-0.231,-0.461,100.38,100.408,100.548,100.278,70.167,64.242,60.458,-5.6,0.888,19.375,54.03,0,-0.4,-1,-0.7,-1.2,-1,-0.253,-1,275.867,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:48:00,-68.981,21.22,-0.9,0.012,-0.24,-0.448,100.38,100.403,100.545,100.278,70.525,64.175,60.4,-5.6,0.775,20.247,54.03,0,-0.4,-1,-0.7,-1.2,-1,-0.21,-1,275.738,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:49:00,-68.914,21.832,-0.942,0.004,-0.241,-0.452,100.376,100.402,100.541,100.273,70.7,64.1,60.325,-5.6,0.815,27.682,54.03,0,-0.413,-1,-0.705,-1.2,-1,-0.263,-1,275.693,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:50:00,-68.845,22.439,-1,-0.005,-0.244,-0.447,100.366,100.4,100.539,100.271,70.658,64.008,60.275,-5.642,0.82,34.775,54.03,0,-0.4,-1,-0.707,-1.2,-1,-0.255,-1,275.675,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:51:00,-68.775,23.044,-1,-0.015,-0.25,-0.452,100.364,100.4,100.532,100.265,70.642,63.917,60.2,-5.7,1.083,20.415,54.03,0,-0.497,-1,-0.798,-1.2,-1,-0.297,-1,275.542,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:52:00,-68.703,23.644,-1,-0.026,-0.256,-0.447,100.366,100.395,100.53,100.26,70.742,63.908,60.125,-5.7,0.858,22.988,54.03,0,-0.5,-1,-0.8,-1.2,-1,-0.3,-1,275.327,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:53:00,-68.629,24.241,-1,-0.033,-0.259,-0.438,100.36,100.39,100.527,100.259,70.925,63.892,60.1,-5.658,0.83,30.805,54.03,0,-0.5,-1,-0.8,-1.202,-1,-0.293,-1,274.982,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:54:00,-68.553,24.835,-0.958,-0.035,-0.26,-0.43,100.36,100.389,100.52,100.252,71.1,63.892,60.1,-5.558,1.085,248.72,54.03,0,-0.468,-1,-0.71,-1.258,-1,-0.217,-1,274.662,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:55:00,-68.476,25.425,-0.942,-0.025,-0.258,-0.418,100.36,100.388,100.52,100.251,71.017,63.9,60.1,-5.542,0.933,46.572,54.03,0,-0.435,-1,-0.7,-1.247,-1,-0.258,-1,274.745,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:56:00,-68.397,26.011,-1,-0.02,-0.256,-0.403,100.36,100.389,100.52,100.257,70.9,63.9,60.092,-5.6,0.48,132.923,54.03,0,-0.453,-1,-0.7,-1.2,-1,-0.298,-1,275.488,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:57:00,-68.317,26.594,-0.958,-0.01,-0.248,-0.388,100.356,100.39,100.521,100.256,70.942,63.892,60.1,-5.558,0.633,76.765,54.03,0,-0.367,-1,-0.7,-1.2,-1,-0.25,-1,276.17,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:58:00,-68.234,27.172,-0.9,-0.006,-0.246,-0.386,100.354,100.39,100.526,100.258,70.875,63.817,60.058,-5.5,0.57,44.262,54.03,0,-0.4,-1,-0.7,-1.2,-1,-0.283,-1,276.835,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 00:59:00,-68.15,27.747,-0.9,-0.001,-0.35,-0.385,100.36,100.39,100.508,100.259,70.617,63.8,59.992,-5.542,0.648,45.502,54.03,0,-0.4,-1,-0.7,-1.2,-1,-0.29,-1,277.422,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:00:00,-68.065,28.318,-0.9,-0.002,-0.239,-0.366,100.36,100.39,100.53,100.261,70.458,63.8,60,-5.6,0.545,44.81,54.03,0,-0.4,-1,-0.663,-1.2,-1,-0.3,-1,277.922,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:01:00,-67.978,28.885,-0.9,-0.004,-0.241,-0.365,100.36,100.39,100.523,100.252,70.358,63.7,59.983,-5.642,0.44,30.98,54.03,0,-0.4,-1,-0.695,-1.2,-1,-0.3,-1,278.398,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:02:00,-67.889,29.449,-0.942,-0.004,-0.244,-0.351,100.356,100.386,100.52,100.255,70.342,63.7,59.9,-5.7,0.398,32.747,54.03,0,-0.4,-1,-0.697,-1.2,-1,-0.3,-1,278.863,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:03:00,-67.799,30.008,-1,-0.009,-0.247,-0.338,100.354,100.389,100.522,100.256,70.483,63.617,59.9,-5.7,0.49,21.785,54.03,0,-0.4,-1,-0.678,-1.2,-1,-0.3,-1,279.282,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:04:00,-67.707,30.564,-1,-0.018,-0.258,-0.322,100.356,100.39,100.522,100.255,70.6,63.6,59.9,-5.7,0.492,41.55,54.03,0,-0.4,-1,-0.608,-1.2,-1,-0.3,-1,279.565,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:05:00,-67.614,31.115,-1,-0.023,-0.265,-0.319,100.35,100.385,100.52,100.252,70.725,63.608,59.9,-5.658,0.382,56.042,54.03,0,-0.4,-1,-0.6,-1.2,-1,-0.3,-1,279.557,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:06:00,-67.519,31.663,-1,-0.04,-0.279,-0.322,100.35,100.382,100.52,100.25,71.067,63.692,59.9,-5.558,0.357,117.677,54.03,0,-0.4,-1,-0.6,-1.2,-1,-0.3,-1,279.583,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:07:00,-67.423,32.206,-1.042,-0.054,-0.292,-0.322,100.35,100.38,100.518,100.248,71.633,63.692,59.917,-5.5,0.443,136.373,54.03,0,-0.4,-1,-0.6,-1.2,-1,-0.3,-1,279.625,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:08:00,-67.325,32.746,-1.1,-0.081,-0.315,-0.313,100.354,100.38,100.514,100.248,72.142,63.7,60,-5.5,0.345,88.74,54.03,0,-0.4,-1,-0.6,-1.142,-1,-0.3,-1,279.66,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:09:00,-67.226,33.282,-1.142,-0.105,-0.34,-0.327,100.352,100.378,100.51,100.247,72.325,63.758,60.092,-5.5,0.165,54.555,54.03,0,-0.4,-1,-0.6,-1.1,-1,-0.3,-1,279.663,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:10:00,-67.126,33.813,-1.2,-0.126,-0.362,-0.342,100.34,100.38,100.51,100.244,72.417,63.8,60.05,-5.5,0.23,59.507,54.03,0,-0.392,-1,-0.6,-1.1,-1,-0.3,-1,279.79,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:11:00,-67.024,34.341,-1.2,-0.139,-0.381,-0.349,100.344,100.377,100.51,100.246,72.3,63.792,60.1,-5.5,0.652,121.903,54.03,0,-0.327,-1,-0.6,-1.1,-1,-0.3,-1,279.817,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:12:00,-66.92,34.865,-1.2,-0.148,-0.392,-0.362,100.35,100.38,100.512,100.246,72.258,63.8,60.1,-5.5,0.218,53.235,54.03,0,-0.385,-1,-0.6,-1.1,-1,-0.3,-1,280.037,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:13:00,-66.816,35.385,-1.158,-0.158,-0.399,-0.366,100.35,100.38,100.52,100.248,72.033,63.808,60.1,-5.542,0.585,54.622,54.03,0,-0.392,-1,-0.6,-1.1,-1,-0.3,-1,280.337,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:14:00,-66.71,35.9,-1.1,-0.162,-0.407,-0.364,100.35,100.38,100.518,100.245,71.55,63.842,60.1,-5.6,0.63,50.338,54.03,0,-0.312,-1,-0.6,-1.1,-1,-0.277,-1,280.908,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:15:00,-66.602,36.412,-1.058,-0.16,-0.409,-0.352,100.35,100.376,100.51,100.24,70.95,63.8,60.1,-5.642,0.615,27.83,54.03,0,-0.253,-1,-0.612,-1.1,-1,-0.2,-1,281.408,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:16:00,-66.494,36.92,-1,-0.141,-0.392,-0.342,100.35,100.371,100.505,100.238,70.475,63.8,60.067,-5.7,0.335,55.275,54.03,0,-0.2,-1,-0.535,-1.1,-1,-0.2,-1,281.37,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:17:00,-66.384,37.424,-1,-0.122,-0.377,-0.326,100.346,100.37,100.506,100.237,70.342,63.708,60.1,-5.7,0.52,41.235,54.03,0,-0.2,-1,-0.6,-1.1,-1,-0.2,-1,281.277,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:18:00,-66.272,37.924,-1,-0.104,-0.364,-0.317,100.34,100.367,100.502,100.236,70.525,63.708,60,-5.658,0.392,54.205,54.03,0,-0.2,-1,-0.543,-1.1,-1,-0.2,-1,281.503,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:19:00,-66.16,38.42,-1,-0.093,-0.358,-0.313,100.34,100.369,100.503,100.237,70.95,63.7,59.992,-5.558,0.303,95.415,54.03,0,-0.267,-1,-0.59,-1.102,-1,-0.227,-1,281.455,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:20:00,-66.046,38.912,-1.042,-0.097,-0.358,-0.311,100.34,100.37,100.504,100.239,71.633,63.7,59.992,-5.5,0.49,159.115,54.03,0,-0.3,-1,-0.6,-1.1,-1,-0.275,-1,281.45,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:21:00,-65.931,39.4,-1.1,-0.105,-0.364,-0.314,100.336,100.369,100.504,100.236,71.808,63.7,60.008,-5.542,0.505,143.73,54.03,0,-0.263,-1,-0.528,-1.1,-1,-0.2,-1,281.447,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:22:00,-65.815,39.884,-1.1,-0.113,-0.373,-0.322,100.334,100.368,100.502,100.236,71.775,63.758,60.075,-5.517,0.707,176.508,54.03,0,-0.338,-1,-0.652,-1.1,-1,-0.293,-1,281.365,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:23:00,-65.698,40.364,-1.142,-0.13,-0.388,-0.322,100.336,100.37,100.502,100.238,72.842,63.8,60.117,-5.358,0.485,121.025,54.03,0,-0.4,-1,-0.7,-1.083,-1,-0.3,-1,281.697,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:24:00,-65.58,40.841,-1.2,-0.157,-0.411,-0.322,100.334,100.37,100.508,100.238,73.975,63.892,60.208,-5.258,0.06,8.82,54.03,0,-0.4,-1,-0.7,-1,-1,-0.3,-1,282.44,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:25:00,-65.46,41.313,-1.158,-0.178,-0.428,-0.317,100.34,100.37,100.51,100.237,74.75,64.017,60.325,-5.075,0.01,8.415,54.03,0,-0.317,-1,-0.685,-1.02,-1,-0.283,-1,283.252,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:26:00,-65.339,41.782,-1.1,-0.192,-0.435,-0.301,100.34,100.37,100.506,100.239,74.642,64.1,60.392,-4.983,0.192,121.868,54.03,0,-0.3,-1,-0.6,-1.1,-1,-0.22,-1,283.772,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:27:00,-65.218,42.247,-1.1,-0.194,-0.441,-0.298,100.34,100.366,100.5,100.232,73.625,64.15,60.408,-5.183,0.548,38.212,54.03,0,-0.26,-1,-0.602,-1.1,-1,-0.2,-1,284.253,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:28:00,-65.095,42.708,-1.1,-0.182,-0.428,-0.278,100.336,100.36,100.499,100.227,72.475,64.075,60.375,-5.383,1.113,265.277,54.03,0,-0.123,-1,-0.543,-1.1,-1,-0.112,-1,284.372,-1,-1,-1,-1,-1,-1,-1,-1
2019-12-17 01:29:00,-64.971,43.166,-1.058,-0.142,-0.399,-0.259,100.33,100.353,100.492,100.221,71.392,63.992,60.25,-5.542,0.875,29.948,54.03,0,-0.06,-1,-0.53,-1.1,-1,-0.1,-1,284.018,-1,-1,-1,-1,-1,-1,-1,-1
